index,age,workclass,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,income,state,Results,Model
3807,27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Maryland,<=50K,LogisticRegression
3814,28,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Florida,<=50K,LogisticRegression
3817,50,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Iowa,<=50K,LogisticRegression
3818,24,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,<=50K,Montana,<=50K,LogisticRegression
3821,35,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,55,<=50K,Illinois,<=50K,LogisticRegression
3824,39,Private,10,Married-civ-spouse,Sales,Husband,White,Male,65,<=50K,Ohio,<=50K,LogisticRegression
3834,30,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Virginia,<=50K,LogisticRegression
3836,43,Private,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,60,<=50K,New Jersey,<=50K,LogisticRegression
3837,47,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,65,<=50K,Idaho,<=50K,LogisticRegression
3839,34,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K,West Virginia,>50K,LogisticRegression
3843,28,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,<=50K,Maine,<=50K,LogisticRegression
3856,29,Local-gov,9,Married-civ-spouse,Other-service,Wife,White,Female,40,<=50K,Arkansas,<=50K,LogisticRegression
3859,37,Self-emp-not-inc,6,Married-civ-spouse,Other-service,Wife,White,Female,40,<=50K,Idaho,<=50K,LogisticRegression
3863,64,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Kansas,<=50K,LogisticRegression
3867,25,Private,10,Never-married,Other-service,Not-in-family,White,Male,48,<=50K,Pennsylvania,<=50K,LogisticRegression
3877,53,Private,9,Divorced,Sales,Not-in-family,White,Female,40,<=50K,Florida,<=50K,LogisticRegression
3880,32,Private,10,Married-civ-spouse,Exec-managerial,Own-child,White,Female,40,<=50K,Nevada,<=50K,LogisticRegression
3889,22,Self-emp-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Minnesota,<=50K,LogisticRegression
3890,63,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,20,<=50K,Alabama,<=50K,LogisticRegression
3894,55,Private,6,Married-civ-spouse,Other-service,Husband,Black,Male,40,<=50K,Vermont,<=50K,LogisticRegression
3899,23,Private,9,Never-married,Sales,Not-in-family,White,Female,40,<=50K,New Jersey,<=50K,LogisticRegression
3901,48,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,Wyoming,<=50K,LogisticRegression
3903,36,Private,10,Never-married,Adm-clerical,Not-in-family,White,Male,40,<=50K,South Dakota,<=50K,LogisticRegression
3919,50,Self-emp-not-inc,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,98,<=50K,Maine,>50K,LogisticRegression
3920,35,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Montana,<=50K,LogisticRegression
3926,42,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,New Jersey,<=50K,LogisticRegression
3928,42,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Massachusetts,<=50K,LogisticRegression
3929,53,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,99,<=50K,Nevada,>50K,LogisticRegression
3930,24,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Maine,<=50K,LogisticRegression
3931,32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Idaho,<=50K,LogisticRegression
3943,38,Private,11,Never-married,Tech-support,Not-in-family,White,Female,40,<=50K,Louisiana,<=50K,LogisticRegression
3948,26,Private,9,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K,Arkansas,<=50K,LogisticRegression
3951,72,Private,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,40,<=50K,Virginia,<=50K,LogisticRegression
3953,65,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,40,<=50K,New Jersey,<=50K,LogisticRegression
3959,72,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,<=50K,Wyoming,>50K,LogisticRegression
3960,78,Private,9,Widowed,Sales,Unmarried,White,Female,12,<=50K,Texas,<=50K,LogisticRegression
3962,63,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,20,<=50K,Kentucky,<=50K,LogisticRegression
3963,66,Self-emp-not-inc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,30,<=50K,South Dakota,>50K,LogisticRegression
3977,44,Self-emp-inc,10,Never-married,Exec-managerial,Not-in-family,Black,Male,45,<=50K,Florida,<=50K,LogisticRegression
3983,50,Local-gov,14,Divorced,Prof-specialty,Not-in-family,Black,Female,30,<=50K,Nebraska,<=50K,LogisticRegression
3984,38,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,45,<=50K,Hawaii,<=50K,LogisticRegression
3991,21,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,<=50K,Nevada,<=50K,LogisticRegression
3994,20,Private,10,Never-married,Adm-clerical,Own-child,White,Female,20,<=50K,Washington,<=50K,LogisticRegression
3998,63,Private,7,Widowed,Sales,Not-in-family,White,Female,30,<=50K,Texas,<=50K,LogisticRegression
3999,33,Private,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,35,<=50K,California,<=50K,LogisticRegression
4007,18,Private,10,Never-married,Sales,Unmarried,White,Male,40,<=50K,Georgia,<=50K,LogisticRegression
4011,40,Self-emp-not-inc,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,40,<=50K,Nevada,<=50K,LogisticRegression
4013,29,Private,11,Divorced,Tech-support,Not-in-family,White,Female,45,<=50K,Nebraska,<=50K,LogisticRegression
4014,41,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,40,<=50K,North Dakota,<=50K,LogisticRegression
4015,23,Private,13,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K,Maine,<=50K,LogisticRegression
4020,28,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,Ohio,<=50K,LogisticRegression
4022,26,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,Michigan,<=50K,LogisticRegression
4026,34,Private,10,Divorced,Transport-moving,Not-in-family,White,Male,40,<=50K,Connecticut,<=50K,LogisticRegression
4028,40,Private,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,60,<=50K,Virginia,<=50K,LogisticRegression
4035,37,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,40,<=50K,Massachusetts,<=50K,LogisticRegression
4040,63,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,Illinois,<=50K,LogisticRegression
4047,29,Federal-gov,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,<=50K,California,<=50K,LogisticRegression
4052,25,Private,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,40,<=50K,Nevada,<=50K,LogisticRegression
4059,31,Private,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K,Montana,<=50K,LogisticRegression
4061,23,Private,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,40,<=50K,Alabama,<=50K,LogisticRegression
4064,52,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Minnesota,<=50K,LogisticRegression
4068,67,Private,2,Widowed,Machine-op-inspct,Not-in-family,White,Female,34,<=50K,Arizona,<=50K,LogisticRegression
4073,71,Local-gov,14,Widowed,Exec-managerial,Not-in-family,White,Male,20,<=50K,Maine,>50K,LogisticRegression
4078,67,Local-gov,14,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K,Georgia,>50K,LogisticRegression
4082,69,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,12,<=50K,New Mexico,<=50K,LogisticRegression
4088,33,State-gov,9,Never-married,Other-service,Unmarried,Black,Female,40,<=50K,Nebraska,<=50K,LogisticRegression
4089,44,Private,10,Divorced,Transport-moving,Unmarried,White,Male,50,<=50K,Oregon,<=50K,LogisticRegression
4091,29,Private,10,Divorced,Exec-managerial,Own-child,White,Female,40,<=50K,West Virginia,<=50K,LogisticRegression
4106,39,Private,14,Divorced,Prof-specialty,Own-child,White,Female,40,<=50K,California,<=50K,LogisticRegression
4108,40,Self-emp-inc,12,Divorced,Sales,Unmarried,White,Female,40,<=50K,Louisiana,<=50K,LogisticRegression
4110,39,Private,12,Divorced,Exec-managerial,Unmarried,White,Male,40,<=50K,Massachusetts,<=50K,LogisticRegression
4111,49,Private,9,Never-married,Transport-moving,Unmarried,Black,Female,40,<=50K,Minnesota,<=50K,LogisticRegression
4116,41,Federal-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,40,<=50K,South Dakota,<=50K,LogisticRegression
4117,61,Local-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,35,<=50K,New Jersey,<=50K,LogisticRegression
4124,72,Private,13,Married-civ-spouse,Sales,Husband,White,Male,6,<=50K,South Carolina,>50K,LogisticRegression
4134,80,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K,Idaho,>50K,LogisticRegression
4140,38,Private,13,Divorced,Sales,Unmarried,White,Female,40,<=50K,Indiana,<=50K,LogisticRegression
4141,37,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,35,<=50K,Arizona,<=50K,LogisticRegression
4143,24,Local-gov,10,Never-married,Protective-serv,Unmarried,Other,Male,40,<=50K,Nevada,<=50K,LogisticRegression
4150,65,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,White,Male,60,<=50K,Nevada,>50K,LogisticRegression
4152,26,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Male,40,<=50K,Minnesota,<=50K,LogisticRegression
4160,33,Private,9,Never-married,Other-service,Own-child,White,Female,40,<=50K,Maine,<=50K,LogisticRegression
4164,18,Private,9,Never-married,Sales,Other-relative,White,Female,30,<=50K,Nevada,<=50K,LogisticRegression
4167,43,Private,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,40,<=50K,Vermont,<=50K,LogisticRegression
4188,43,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,40,<=50K,Wisconsin,<=50K,LogisticRegression
4189,34,Local-gov,9,Never-married,Farming-fishing,Not-in-family,Black,Male,60,<=50K,Florida,<=50K,LogisticRegression
4191,56,Private,9,Widowed,Other-service,Unmarried,Black,Female,20,<=50K,Georgia,<=50K,LogisticRegression
4198,17,Private,7,Never-married,Other-service,Own-child,White,Male,10,<=50K,Tennessee,<=50K,LogisticRegression
4209,44,Private,11,Never-married,Priv-house-serv,Not-in-family,White,Male,25,<=50K,Tennessee,<=50K,LogisticRegression
4215,19,Private,10,Never-married,Craft-repair,Own-child,White,Male,40,<=50K,Maine,<=50K,LogisticRegression
4216,20,Private,7,Never-married,Other-service,Own-child,Black,Male,20,<=50K,Missouri,<=50K,LogisticRegression
4221,24,Private,9,Never-married,Other-service,Own-child,White,Female,15,<=50K,Oregon,<=50K,LogisticRegression
4223,77,Self-emp-not-inc,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,20,<=50K,Maine,<=50K,LogisticRegression
4247,43,Self-emp-not-inc,14,Divorced,Exec-managerial,Unmarried,White,Female,45,>50K,Wisconsin,<=50K,LogisticRegression
4248,40,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,Hawaii,>50K,LogisticRegression
4249,54,Private,9,Separated,Other-service,Unmarried,Black,Female,20,<=50K,Mississippi,<=50K,LogisticRegression
4259,30,Federal-gov,10,Married-civ-spouse,Adm-clerical,Own-child,White,Male,40,<=50K,Minnesota,<=50K,LogisticRegression
4261,48,Private,7,Never-married,Machine-op-inspct,Unmarried,White,Male,40,<=50K,Indiana,<=50K,LogisticRegression
4263,19,Private,9,Married-AF-spouse,Adm-clerical,Wife,White,Female,25,<=50K,Hawaii,<=50K,LogisticRegression
4266,31,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,43,<=50K,Colorado,<=50K,LogisticRegression
4270,25,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,35,<=50K,California,<=50K,LogisticRegression
4278,50,Federal-gov,13,Divorced,Exec-managerial,Not-in-family,White,Male,55,>50K,Montana,>50K,LogisticRegression
4280,43,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,>50K,Minnesota,<=50K,LogisticRegression
4287,29,Private,10,Divorced,Tech-support,Not-in-family,White,Male,58,<=50K,Wyoming,<=50K,LogisticRegression
4289,28,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K,Indiana,<=50K,LogisticRegression
4294,31,Private,13,Separated,Sales,Own-child,Black,Female,40,<=50K,Oklahoma,<=50K,LogisticRegression
4295,29,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,70,>50K,Rhode Island,>50K,LogisticRegression
4299,40,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,Georgia,<=50K,LogisticRegression
4302,31,Local-gov,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K,Arkansas,<=50K,LogisticRegression
4305,46,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,40,<=50K,North Dakota,<=50K,LogisticRegression
4307,53,Private,9,Divorced,Sales,Own-child,White,Female,35,<=50K,Oregon,<=50K,LogisticRegression
4312,57,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,Kentucky,>50K,LogisticRegression
4316,29,Local-gov,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,50,<=50K,West Virginia,<=50K,LogisticRegression
4320,76,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Louisiana,>50K,LogisticRegression
4321,47,Self-emp-not-inc,14,Never-married,Prof-specialty,Not-in-family,White,Female,50,<=50K,New Mexico,<=50K,LogisticRegression
4322,20,Private,10,Never-married,Tech-support,Own-child,White,Female,40,<=50K,Georgia,<=50K,LogisticRegression
4324,30,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,40,<=50K,Tennessee,<=50K,LogisticRegression
4325,31,Local-gov,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,Idaho,<=50K,LogisticRegression
4326,42,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,Delaware,<=50K,LogisticRegression
4328,38,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Pennsylvania,>50K,LogisticRegression
4339,19,Private,10,Never-married,Other-service,Own-child,Black,Male,35,<=50K,South Dakota,<=50K,LogisticRegression
4344,28,Private,12,Never-married,Sales,Not-in-family,White,Female,60,<=50K,Illinois,<=50K,LogisticRegression
4346,46,Private,12,Divorced,Tech-support,Not-in-family,Black,Female,36,<=50K,Washington,<=50K,LogisticRegression
4349,27,Private,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,<=50K,Washington,<=50K,LogisticRegression
4352,61,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Pennsylvania,<=50K,LogisticRegression
4353,27,Private,10,Never-married,Sales,Own-child,White,Female,40,<=50K,Virginia,<=50K,LogisticRegression
4356,31,Private,9,Never-married,Transport-moving,Unmarried,Black,Female,30,<=50K,Indiana,<=50K,LogisticRegression
4358,36,Private,9,Widowed,Other-service,Unmarried,White,Female,24,<=50K,New Hampshire,<=50K,LogisticRegression
4366,23,Private,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,Oklahoma,<=50K,LogisticRegression
4367,29,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,60,<=50K,Kansas,<=50K,LogisticRegression
4368,42,Private,13,Separated,Other-service,Other-relative,Black,Male,50,<=50K,North Dakota,<=50K,LogisticRegression
4371,44,Self-emp-inc,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,40,<=50K,West Virginia,<=50K,LogisticRegression
4373,45,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,Wyoming,>50K,LogisticRegression
4381,28,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Indiana,<=50K,LogisticRegression
4383,21,Private,9,Never-married,Craft-repair,Own-child,Black,Male,40,<=50K,Illinois,<=50K,LogisticRegression
4384,34,Private,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,<=50K,Maryland,<=50K,LogisticRegression
4386,33,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,<=50K,Massachusetts,>50K,LogisticRegression
4392,34,Private,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,<=50K,South Carolina,<=50K,LogisticRegression
4393,41,Self-emp-not-inc,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,<=50K,North Carolina,<=50K,LogisticRegression
4397,38,Private,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,28,<=50K,Maine,<=50K,LogisticRegression
4398,24,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Iowa,<=50K,LogisticRegression
4401,41,Federal-gov,13,Married-civ-spouse,Tech-support,Husband,White,Male,24,<=50K,Arkansas,<=50K,LogisticRegression
4409,35,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,60,<=50K,New York,<=50K,LogisticRegression
4411,44,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,<=50K,Rhode Island,<=50K,LogisticRegression
4419,45,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,<=50K,Maryland,>50K,LogisticRegression
4439,41,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,Female,20,<=50K,California,<=50K,LogisticRegression
4443,58,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,>50K,Tennessee,<=50K,LogisticRegression
4445,45,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,Maryland,<=50K,LogisticRegression
4447,42,Private,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,<=50K,Kentucky,<=50K,LogisticRegression
4459,26,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Rhode Island,<=50K,LogisticRegression
4463,33,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,<=50K,Florida,<=50K,LogisticRegression
4464,33,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,40,>50K,Illinois,<=50K,LogisticRegression
4466,27,Local-gov,14,Never-married,Prof-specialty,Own-child,White,Male,35,<=50K,New Mexico,<=50K,LogisticRegression
4476,50,Private,10,Divorced,Other-service,Not-in-family,White,Male,45,<=50K,Delaware,<=50K,LogisticRegression
4481,29,Local-gov,13,Never-married,Protective-serv,Not-in-family,White,Male,56,<=50K,Colorado,<=50K,LogisticRegression
4491,43,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K,Oregon,<=50K,LogisticRegression
4495,41,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,54,>50K,Illinois,<=50K,LogisticRegression
4496,26,Private,13,Never-married,Sales,Not-in-family,White,Male,40,<=50K,Maryland,<=50K,LogisticRegression
4498,36,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,Black,Female,40,>50K,Nebraska,<=50K,LogisticRegression
4508,76,Self-emp-not-inc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,10,<=50K,Arkansas,>50K,LogisticRegression
4511,58,Self-emp-not-inc,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,Michigan,<=50K,LogisticRegression
4513,26,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,<=50K,Connecticut,<=50K,LogisticRegression
4519,49,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,<=50K,Rhode Island,>50K,LogisticRegression
4520,19,Private,9,Never-married,Sales,Unmarried,Black,Male,30,<=50K,Alabama,<=50K,LogisticRegression
4521,45,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,40,<=50K,Colorado,<=50K,LogisticRegression
4522,26,Private,12,Never-married,Sales,Not-in-family,White,Male,40,<=50K,Oklahoma,<=50K,LogisticRegression
4524,22,State-gov,10,Never-married,Protective-serv,Own-child,Black,Female,40,<=50K,California,<=50K,LogisticRegression
4525,43,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,White,Male,42,<=50K,New Hampshire,<=50K,LogisticRegression
4528,56,Private,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,25,<=50K,Minnesota,<=50K,LogisticRegression
4529,31,Private,13,Never-married,Prof-specialty,Own-child,White,Male,25,<=50K,Louisiana,<=50K,LogisticRegression
4541,62,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Alabama,>50K,LogisticRegression
4542,43,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,45,<=50K,Wisconsin,>50K,LogisticRegression
4543,22,Private,9,Married-spouse-absent,Sales,Not-in-family,White,Male,55,<=50K,Montana,<=50K,LogisticRegression
4544,28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Virginia,<=50K,LogisticRegression
4545,56,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,45,<=50K,Texas,<=50K,LogisticRegression
4547,57,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,45,>50K,Arkansas,>50K,LogisticRegression
4548,39,Private,9,Divorced,Sales,Unmarried,White,Female,40,<=50K,North Dakota,<=50K,LogisticRegression
4552,45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,<=50K,Alabama,<=50K,LogisticRegression
4555,33,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,40,<=50K,South Carolina,<=50K,LogisticRegression
4557,46,Self-emp-not-inc,14,Divorced,Exec-managerial,Not-in-family,White,Male,30,<=50K,Massachusetts,>50K,LogisticRegression
4564,29,Private,9,Separated,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,Louisiana,<=50K,LogisticRegression
4565,19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,16,<=50K,Maryland,<=50K,LogisticRegression
4568,27,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,50,<=50K,Arizona,<=50K,LogisticRegression
4571,44,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,<=50K,Florida,<=50K,LogisticRegression
4581,46,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,25,<=50K,Wisconsin,<=50K,LogisticRegression
4584,24,Private,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,40,<=50K,Alaska,<=50K,LogisticRegression
4587,35,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,50,>50K,Michigan,<=50K,LogisticRegression
4589,30,Private,7,Never-married,Other-service,Own-child,White,Female,19,<=50K,Wisconsin,<=50K,LogisticRegression
4591,34,State-gov,9,Divorced,Transport-moving,Unmarried,White,Female,40,<=50K,Louisiana,<=50K,LogisticRegression
4592,20,Private,10,Married-civ-spouse,Sales,Husband,White,Male,30,<=50K,Nebraska,<=50K,LogisticRegression
4595,33,Private,6,Never-married,Craft-repair,Unmarried,White,Female,35,<=50K,South Carolina,<=50K,LogisticRegression
4599,47,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,North Dakota,>50K,LogisticRegression
4608,45,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,28,<=50K,North Carolina,<=50K,LogisticRegression
4614,51,Private,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,40,<=50K,Minnesota,<=50K,LogisticRegression
4615,20,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Wisconsin,<=50K,LogisticRegression
4618,45,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,55,>50K,Indiana,<=50K,LogisticRegression
4625,23,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,<=50K,Maine,<=50K,LogisticRegression
4628,54,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,<=50K,Iowa,<=50K,LogisticRegression
4632,37,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,60,<=50K,West Virginia,<=50K,LogisticRegression
4634,38,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,Montana,<=50K,LogisticRegression
4640,67,Private,11,Divorced,Other-service,Not-in-family,White,Female,24,<=50K,Louisiana,<=50K,LogisticRegression
4642,17,Private,5,Never-married,Other-service,Not-in-family,White,Male,6,<=50K,Illinois,<=50K,LogisticRegression
4643,22,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,30,<=50K,North Carolina,<=50K,LogisticRegression
4669,24,Private,13,Never-married,Exec-managerial,Not-in-family,Black,Male,40,<=50K,Indiana,<=50K,LogisticRegression
4672,47,Local-gov,9,Separated,Adm-clerical,Unmarried,Black,Female,40,<=50K,Tennessee,<=50K,LogisticRegression
4677,28,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,45,<=50K,South Dakota,<=50K,LogisticRegression
4679,25,Private,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,20,<=50K,Alaska,<=50K,LogisticRegression
4683,24,Local-gov,10,Divorced,Handlers-cleaners,Not-in-family,Black,Male,50,<=50K,Virginia,<=50K,LogisticRegression
4685,44,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Male,58,>50K,Louisiana,<=50K,LogisticRegression
4686,28,Private,10,Married-civ-spouse,Sales,Wife,White,Female,40,<=50K,Indiana,<=50K,LogisticRegression
4688,74,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,9,<=50K,Nebraska,<=50K,LogisticRegression
4689,38,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,<=50K,Tennessee,<=50K,LogisticRegression
4696,57,Private,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,30,<=50K,Minnesota,<=50K,LogisticRegression
4705,32,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,45,<=50K,Kansas,<=50K,LogisticRegression
4707,35,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,<=50K,Alabama,<=50K,LogisticRegression
4709,28,Private,10,Never-married,Craft-repair,Unmarried,White,Male,40,<=50K,New York,<=50K,LogisticRegression
4712,72,Private,7,Widowed,Adm-clerical,Unmarried,White,Female,40,<=50K,Nebraska,<=50K,LogisticRegression
4715,69,Private,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,<=50K,South Carolina,<=50K,LogisticRegression
4717,31,Private,9,Separated,Adm-clerical,Unmarried,White,Female,20,<=50K,California,<=50K,LogisticRegression
4719,30,Private,7,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K,California,<=50K,LogisticRegression
4724,52,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,Texas,>50K,LogisticRegression
4727,29,Self-emp-not-inc,9,Separated,Craft-repair,Not-in-family,White,Male,35,<=50K,Mississippi,<=50K,LogisticRegression
4735,36,Self-emp-not-inc,12,Divorced,Sales,Unmarried,White,Female,35,<=50K,Oklahoma,<=50K,LogisticRegression
4736,58,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,Alaska,<=50K,LogisticRegression
4737,26,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,<=50K,Wyoming,<=50K,LogisticRegression
