index,age,workclass,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,income,state,Results,Model
4307,53,Private,9,Divorced,Sales,Own-child,White,Female,35,<=50K,Oregon,<=50K,GradientBoosting
4312,57,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,Kentucky,>50K,GradientBoosting
4316,29,Local-gov,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,50,<=50K,West Virginia,<=50K,GradientBoosting
4320,76,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Louisiana,>50K,GradientBoosting
4321,47,Self-emp-not-inc,14,Never-married,Prof-specialty,Not-in-family,White,Female,50,<=50K,New Mexico,<=50K,GradientBoosting
4322,20,Private,10,Never-married,Tech-support,Own-child,White,Female,40,<=50K,Georgia,<=50K,GradientBoosting
4324,30,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,40,<=50K,Tennessee,<=50K,GradientBoosting
4325,31,Local-gov,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,Idaho,<=50K,GradientBoosting
4326,42,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,Delaware,<=50K,GradientBoosting
4328,38,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Pennsylvania,>50K,GradientBoosting
4339,19,Private,10,Never-married,Other-service,Own-child,Black,Male,35,<=50K,South Dakota,<=50K,GradientBoosting
4344,28,Private,12,Never-married,Sales,Not-in-family,White,Female,60,<=50K,Illinois,<=50K,GradientBoosting
4346,46,Private,12,Divorced,Tech-support,Not-in-family,Black,Female,36,<=50K,Washington,<=50K,GradientBoosting
4349,27,Private,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,<=50K,Washington,<=50K,GradientBoosting
4352,61,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Pennsylvania,<=50K,GradientBoosting
4353,27,Private,10,Never-married,Sales,Own-child,White,Female,40,<=50K,Virginia,<=50K,GradientBoosting
4356,31,Private,9,Never-married,Transport-moving,Unmarried,Black,Female,30,<=50K,Indiana,<=50K,GradientBoosting
4358,36,Private,9,Widowed,Other-service,Unmarried,White,Female,24,<=50K,New Hampshire,<=50K,GradientBoosting
4366,23,Private,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,Oklahoma,<=50K,GradientBoosting
4367,29,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,60,<=50K,Kansas,<=50K,GradientBoosting
4368,42,Private,13,Separated,Other-service,Other-relative,Black,Male,50,<=50K,North Dakota,<=50K,GradientBoosting
4371,44,Self-emp-inc,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,40,<=50K,West Virginia,<=50K,GradientBoosting
4373,45,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,Wyoming,>50K,GradientBoosting
4381,28,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Indiana,<=50K,GradientBoosting
4383,21,Private,9,Never-married,Craft-repair,Own-child,Black,Male,40,<=50K,Illinois,<=50K,GradientBoosting
4384,34,Private,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,<=50K,Maryland,<=50K,GradientBoosting
4386,33,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,<=50K,Massachusetts,>50K,GradientBoosting
4392,34,Private,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,<=50K,South Carolina,<=50K,GradientBoosting
4393,41,Self-emp-not-inc,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,<=50K,North Carolina,<=50K,GradientBoosting
4397,38,Private,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,28,<=50K,Maine,<=50K,GradientBoosting
4398,24,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Iowa,<=50K,GradientBoosting
4401,41,Federal-gov,13,Married-civ-spouse,Tech-support,Husband,White,Male,24,<=50K,Arkansas,>50K,GradientBoosting
4409,35,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,60,<=50K,New York,<=50K,GradientBoosting
4411,44,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,<=50K,Rhode Island,<=50K,GradientBoosting
4419,45,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,<=50K,Maryland,>50K,GradientBoosting
4439,41,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,Female,20,<=50K,California,<=50K,GradientBoosting
4443,58,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,>50K,Tennessee,<=50K,GradientBoosting
4445,45,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,Maryland,<=50K,GradientBoosting
4447,42,Private,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,<=50K,Kentucky,>50K,GradientBoosting
4459,26,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Rhode Island,<=50K,GradientBoosting
4463,33,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,<=50K,Florida,<=50K,GradientBoosting
4464,33,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,40,>50K,Illinois,<=50K,GradientBoosting
4466,27,Local-gov,14,Never-married,Prof-specialty,Own-child,White,Male,35,<=50K,New Mexico,<=50K,GradientBoosting
4476,50,Private,10,Divorced,Other-service,Not-in-family,White,Male,45,<=50K,Delaware,<=50K,GradientBoosting
4481,29,Local-gov,13,Never-married,Protective-serv,Not-in-family,White,Male,56,<=50K,Colorado,<=50K,GradientBoosting
4491,43,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K,Oregon,<=50K,GradientBoosting
4495,41,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,54,>50K,Illinois,<=50K,GradientBoosting
4496,26,Private,13,Never-married,Sales,Not-in-family,White,Male,40,<=50K,Maryland,<=50K,GradientBoosting
4498,36,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,Black,Female,40,>50K,Nebraska,<=50K,GradientBoosting
4508,76,Self-emp-not-inc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,10,<=50K,Arkansas,<=50K,GradientBoosting
4511,58,Self-emp-not-inc,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,Michigan,<=50K,GradientBoosting
4513,26,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,<=50K,Connecticut,<=50K,GradientBoosting
4519,49,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,<=50K,Rhode Island,<=50K,GradientBoosting
4520,19,Private,9,Never-married,Sales,Unmarried,Black,Male,30,<=50K,Alabama,<=50K,GradientBoosting
4521,45,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,40,<=50K,Colorado,<=50K,GradientBoosting
4522,26,Private,12,Never-married,Sales,Not-in-family,White,Male,40,<=50K,Oklahoma,<=50K,GradientBoosting
4524,22,State-gov,10,Never-married,Protective-serv,Own-child,Black,Female,40,<=50K,California,<=50K,GradientBoosting
4525,43,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,White,Male,42,<=50K,New Hampshire,<=50K,GradientBoosting
4528,56,Private,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,25,<=50K,Minnesota,<=50K,GradientBoosting
4529,31,Private,13,Never-married,Prof-specialty,Own-child,White,Male,25,<=50K,Louisiana,<=50K,GradientBoosting
4541,62,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Alabama,>50K,GradientBoosting
4542,43,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,45,<=50K,Wisconsin,>50K,GradientBoosting
4543,22,Private,9,Married-spouse-absent,Sales,Not-in-family,White,Male,55,<=50K,Montana,<=50K,GradientBoosting
4544,28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Virginia,<=50K,GradientBoosting
4545,56,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,45,<=50K,Texas,<=50K,GradientBoosting
4547,57,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,45,>50K,Arkansas,<=50K,GradientBoosting
4548,39,Private,9,Divorced,Sales,Unmarried,White,Female,40,<=50K,North Dakota,<=50K,GradientBoosting
4552,45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,<=50K,Alabama,<=50K,GradientBoosting
4555,33,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,40,<=50K,South Carolina,<=50K,GradientBoosting
4557,46,Self-emp-not-inc,14,Divorced,Exec-managerial,Not-in-family,White,Male,30,<=50K,Massachusetts,<=50K,GradientBoosting
4564,29,Private,9,Separated,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,Louisiana,<=50K,GradientBoosting
4565,19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,16,<=50K,Maryland,<=50K,GradientBoosting
4568,27,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,50,<=50K,Arizona,<=50K,GradientBoosting
4571,44,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,<=50K,Florida,>50K,GradientBoosting
4581,46,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,25,<=50K,Wisconsin,<=50K,GradientBoosting
4584,24,Private,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,40,<=50K,Alaska,<=50K,GradientBoosting
4587,35,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,50,>50K,Michigan,<=50K,GradientBoosting
4589,30,Private,7,Never-married,Other-service,Own-child,White,Female,19,<=50K,Wisconsin,<=50K,GradientBoosting
4591,34,State-gov,9,Divorced,Transport-moving,Unmarried,White,Female,40,<=50K,Louisiana,<=50K,GradientBoosting
4592,20,Private,10,Married-civ-spouse,Sales,Husband,White,Male,30,<=50K,Nebraska,<=50K,GradientBoosting
4595,33,Private,6,Never-married,Craft-repair,Unmarried,White,Female,35,<=50K,South Carolina,<=50K,GradientBoosting
4599,47,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,North Dakota,>50K,GradientBoosting
4608,45,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,28,<=50K,North Carolina,<=50K,GradientBoosting
4614,51,Private,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,40,<=50K,Minnesota,<=50K,GradientBoosting
4615,20,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Wisconsin,<=50K,GradientBoosting
4618,45,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,55,>50K,Indiana,>50K,GradientBoosting
4625,23,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,<=50K,Maine,<=50K,GradientBoosting
4628,54,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,<=50K,Iowa,<=50K,GradientBoosting
4632,37,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,60,<=50K,West Virginia,<=50K,GradientBoosting
4634,38,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,Montana,<=50K,GradientBoosting
4640,67,Private,11,Divorced,Other-service,Not-in-family,White,Female,24,<=50K,Louisiana,<=50K,GradientBoosting
4642,17,Private,5,Never-married,Other-service,Not-in-family,White,Male,6,<=50K,Illinois,<=50K,GradientBoosting
4643,22,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,30,<=50K,North Carolina,<=50K,GradientBoosting
4669,24,Private,13,Never-married,Exec-managerial,Not-in-family,Black,Male,40,<=50K,Indiana,<=50K,GradientBoosting
4672,47,Local-gov,9,Separated,Adm-clerical,Unmarried,Black,Female,40,<=50K,Tennessee,<=50K,GradientBoosting
4677,28,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,45,<=50K,South Dakota,<=50K,GradientBoosting
4679,25,Private,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,20,<=50K,Alaska,<=50K,GradientBoosting
4683,24,Local-gov,10,Divorced,Handlers-cleaners,Not-in-family,Black,Male,50,<=50K,Virginia,<=50K,GradientBoosting
4685,44,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Male,58,>50K,Louisiana,<=50K,GradientBoosting
4686,28,Private,10,Married-civ-spouse,Sales,Wife,White,Female,40,<=50K,Indiana,<=50K,GradientBoosting
4688,74,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,9,<=50K,Nebraska,<=50K,GradientBoosting
4689,38,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,<=50K,Tennessee,<=50K,GradientBoosting
4696,57,Private,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,30,<=50K,Minnesota,<=50K,GradientBoosting
4705,32,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,45,<=50K,Kansas,<=50K,GradientBoosting
4707,35,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,<=50K,Alabama,<=50K,GradientBoosting
4709,28,Private,10,Never-married,Craft-repair,Unmarried,White,Male,40,<=50K,New York,<=50K,GradientBoosting
4712,72,Private,7,Widowed,Adm-clerical,Unmarried,White,Female,40,<=50K,Nebraska,<=50K,GradientBoosting
4715,69,Private,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,<=50K,South Carolina,<=50K,GradientBoosting
4717,31,Private,9,Separated,Adm-clerical,Unmarried,White,Female,20,<=50K,California,<=50K,GradientBoosting
4719,30,Private,7,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K,California,<=50K,GradientBoosting
4724,52,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,Texas,>50K,GradientBoosting
4727,29,Self-emp-not-inc,9,Separated,Craft-repair,Not-in-family,White,Male,35,<=50K,Mississippi,<=50K,GradientBoosting
4735,36,Self-emp-not-inc,12,Divorced,Sales,Unmarried,White,Female,35,<=50K,Oklahoma,<=50K,GradientBoosting
4736,58,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,Alaska,<=50K,GradientBoosting
4737,26,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,<=50K,Wyoming,<=50K,GradientBoosting
4740,59,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,South Dakota,<=50K,GradientBoosting
4742,31,Self-emp-not-inc,13,Never-married,Tech-support,Not-in-family,White,Male,40,<=50K,Ohio,<=50K,GradientBoosting
4743,21,Private,10,Never-married,Sales,Own-child,White,Female,24,<=50K,Oklahoma,<=50K,GradientBoosting
4751,27,Private,9,Never-married,Sales,Own-child,White,Male,40,<=50K,Ohio,<=50K,GradientBoosting
4755,19,Private,10,Never-married,Adm-clerical,Own-child,White,Male,28,<=50K,New York,<=50K,GradientBoosting
4756,60,Private,4,Divorced,Other-service,Not-in-family,White,Female,40,<=50K,Florida,<=50K,GradientBoosting
4764,24,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,Massachusetts,<=50K,GradientBoosting
4773,65,Private,5,Widowed,Priv-house-serv,Unmarried,Black,Female,24,<=50K,Nebraska,<=50K,GradientBoosting
4774,29,Private,11,Married-civ-spouse,Transport-moving,Husband,White,Male,55,<=50K,Michigan,<=50K,GradientBoosting
4775,47,Private,5,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,40,<=50K,Louisiana,<=50K,GradientBoosting
4776,30,Private,9,Never-married,Farming-fishing,Own-child,Black,Male,60,<=50K,Georgia,<=50K,GradientBoosting
4781,47,Self-emp-not-inc,10,Never-married,Other-service,Unmarried,Black,Female,40,<=50K,Kentucky,<=50K,GradientBoosting
4784,58,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,<=50K,Michigan,<=50K,GradientBoosting
4794,31,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K,North Dakota,<=50K,GradientBoosting
4795,71,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15,<=50K,Oklahoma,<=50K,GradientBoosting
4803,34,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,<=50K,South Carolina,<=50K,GradientBoosting
4806,44,Self-emp-not-inc,8,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,>50K,Minnesota,<=50K,GradientBoosting
4812,48,Federal-gov,10,Divorced,Exec-managerial,Not-in-family,White,Male,40,<=50K,Michigan,<=50K,GradientBoosting
4818,32,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,Alaska,<=50K,GradientBoosting
4822,37,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,Maryland,<=50K,GradientBoosting
4831,54,Local-gov,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K,Virginia,<=50K,GradientBoosting
4834,20,Private,10,Never-married,Prof-specialty,Own-child,White,Male,20,<=50K,Maryland,<=50K,GradientBoosting
4837,35,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,>50K,Michigan,<=50K,GradientBoosting
4842,31,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Tennessee,<=50K,GradientBoosting
4844,40,Private,8,Married-civ-spouse,Other-service,Husband,Black,Male,40,<=50K,Missouri,<=50K,GradientBoosting
4855,22,Private,10,Never-married,Sales,Own-child,White,Female,15,<=50K,Iowa,<=50K,GradientBoosting
4861,20,Private,10,Never-married,Other-service,Not-in-family,White,Female,20,<=50K,Tennessee,<=50K,GradientBoosting
4863,23,Private,10,Never-married,Other-service,Not-in-family,White,Female,24,<=50K,South Carolina,<=50K,GradientBoosting
4864,55,Private,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,40,<=50K,New York,<=50K,GradientBoosting
4868,43,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,<=50K,Delaware,>50K,GradientBoosting
4872,26,Private,11,Never-married,Tech-support,Own-child,White,Male,40,<=50K,Tennessee,<=50K,GradientBoosting
4873,17,Private,8,Never-married,Handlers-cleaners,Own-child,White,Male,20,<=50K,Virginia,<=50K,GradientBoosting
4881,39,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,Delaware,<=50K,GradientBoosting
4888,59,Local-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,>50K,Utah,<=50K,GradientBoosting
4893,31,State-gov,10,Married-spouse-absent,Other-service,Other-relative,White,Male,40,<=50K,Delaware,<=50K,GradientBoosting
4896,32,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,Arkansas,<=50K,GradientBoosting
4902,23,Local-gov,11,Divorced,Tech-support,Not-in-family,White,Male,56,<=50K,Tennessee,<=50K,GradientBoosting
4903,36,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K,Massachusetts,<=50K,GradientBoosting
4907,43,State-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Connecticut,<=50K,GradientBoosting
4911,42,Private,10,Divorced,Adm-clerical,Not-in-family,Black,Female,38,<=50K,Alaska,<=50K,GradientBoosting
4915,41,Self-emp-inc,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,<=50K,Georgia,>50K,GradientBoosting
4919,61,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Oklahoma,<=50K,GradientBoosting
4928,20,Private,9,Never-married,Transport-moving,Own-child,White,Male,30,<=50K,New York,<=50K,GradientBoosting
4931,43,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,45,<=50K,Virginia,<=50K,GradientBoosting
4934,47,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,Female,75,<=50K,Illinois,<=50K,GradientBoosting
4937,64,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,<=50K,North Dakota,<=50K,GradientBoosting
4951,55,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Colorado,<=50K,GradientBoosting
4955,63,Private,9,Widowed,Farming-fishing,Not-in-family,White,Male,6,<=50K,Colorado,<=50K,GradientBoosting
4956,17,Private,7,Never-married,Sales,Own-child,White,Male,20,<=50K,Pennsylvania,<=50K,GradientBoosting
4961,40,Local-gov,9,Divorced,Other-service,Not-in-family,White,Female,50,<=50K,Oregon,<=50K,GradientBoosting
4965,61,Private,14,Widowed,Prof-specialty,Not-in-family,White,Female,40,>50K,Delaware,<=50K,GradientBoosting
4969,48,State-gov,16,Divorced,Prof-specialty,Own-child,White,Male,50,>50K,Oregon,>50K,GradientBoosting
4973,34,Private,13,Never-married,Prof-specialty,Own-child,White,Female,40,<=50K,Wisconsin,<=50K,GradientBoosting
4976,43,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K,Louisiana,<=50K,GradientBoosting
4977,48,Private,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K,Maryland,<=50K,GradientBoosting
4990,38,Private,11,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K,Montana,<=50K,GradientBoosting
4994,32,Private,13,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,40,>50K,Kentucky,<=50K,GradientBoosting
4995,27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,70,<=50K,New York,<=50K,GradientBoosting
5001,54,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,Black,Male,40,<=50K,Georgia,<=50K,GradientBoosting
5005,42,Self-emp-not-inc,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,65,>50K,Illinois,>50K,GradientBoosting
5007,47,Private,10,Divorced,Sales,Own-child,White,Male,55,<=50K,Missouri,<=50K,GradientBoosting
5010,28,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,<=50K,Alabama,<=50K,GradientBoosting
5016,46,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,38,<=50K,Maine,<=50K,GradientBoosting
5024,34,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,Oklahoma,<=50K,GradientBoosting
5028,81,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,<=50K,Alabama,<=50K,GradientBoosting
5029,21,Private,10,Never-married,Other-service,Own-child,White,Male,20,<=50K,Arizona,<=50K,GradientBoosting
5035,32,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Nevada,<=50K,GradientBoosting
5036,37,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Wisconsin,<=50K,GradientBoosting
5043,23,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,<=50K,Kentucky,<=50K,GradientBoosting
5048,31,Private,12,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,40,<=50K,Rhode Island,<=50K,GradientBoosting
5053,54,Local-gov,10,Divorced,Exec-managerial,Unmarried,Black,Female,35,<=50K,Michigan,<=50K,GradientBoosting
5054,40,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K,Missouri,<=50K,GradientBoosting
5058,43,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,43,>50K,West Virginia,>50K,GradientBoosting
5060,18,Private,9,Never-married,Other-service,Own-child,White,Female,20,<=50K,Nevada,<=50K,GradientBoosting
5071,28,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,Idaho,<=50K,GradientBoosting
5072,20,Private,9,Never-married,Other-service,Own-child,White,Female,20,<=50K,Idaho,<=50K,GradientBoosting
5073,35,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,60,>50K,Oregon,>50K,GradientBoosting
5075,48,Private,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,>50K,New Hampshire,>50K,GradientBoosting
5079,37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Texas,<=50K,GradientBoosting
5080,44,Private,9,Never-married,Transport-moving,Unmarried,White,Male,70,<=50K,Kentucky,<=50K,GradientBoosting
5081,25,Private,10,Never-married,Sales,Not-in-family,White,Female,40,<=50K,Nevada,<=50K,GradientBoosting
5083,34,Private,9,Divorced,Handlers-cleaners,Own-child,White,Male,40,<=50K,Oklahoma,<=50K,GradientBoosting
5084,49,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,44,<=50K,Kentucky,<=50K,GradientBoosting
5085,22,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,Vermont,<=50K,GradientBoosting
5096,35,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,45,<=50K,Wyoming,<=50K,GradientBoosting
5098,45,Private,14,Divorced,Prof-specialty,Not-in-family,White,Male,45,<=50K,West Virginia,>50K,GradientBoosting
5100,20,Private,10,Never-married,Other-service,Own-child,White,Male,40,<=50K,Utah,<=50K,GradientBoosting
5104,58,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,Iowa,>50K,GradientBoosting
5107,26,Private,10,Married-civ-spouse,Sales,Husband,White,Male,50,<=50K,Oklahoma,<=50K,GradientBoosting
5120,34,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K,North Carolina,<=50K,GradientBoosting
5121,23,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,<=50K,Kentucky,<=50K,GradientBoosting
5123,30,Private,13,Never-married,Prof-specialty,Not-in-family,Black,Male,45,<=50K,Ohio,<=50K,GradientBoosting
5125,48,Private,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,<=50K,North Dakota,<=50K,GradientBoosting
5128,27,Private,10,Never-married,Sales,Not-in-family,White,Male,40,<=50K,Missouri,<=50K,GradientBoosting
5132,34,Private,9,Divorced,Priv-house-serv,Unmarried,Black,Female,30,<=50K,South Dakota,<=50K,GradientBoosting
5134,90,Private,9,Never-married,Other-service,Not-in-family,White,Female,40,<=50K,Massachusetts,<=50K,GradientBoosting
5140,23,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K,Tennessee,<=50K,GradientBoosting
5141,20,Private,10,Never-married,Sales,Not-in-family,White,Female,50,<=50K,Virginia,<=50K,GradientBoosting
5144,52,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,55,>50K,Utah,<=50K,GradientBoosting
5146,32,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,Alaska,>50K,GradientBoosting
5147,30,Self-emp-not-inc,8,Married-civ-spouse,Transport-moving,Husband,White,Male,75,<=50K,Vermont,<=50K,GradientBoosting
5149,45,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,47,>50K,Montana,>50K,GradientBoosting
5150,43,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,<=50K,South Carolina,<=50K,GradientBoosting
5152,34,Private,12,Separated,Other-service,Unmarried,White,Female,40,<=50K,Nebraska,<=50K,GradientBoosting
5153,49,Private,10,Married-civ-spouse,Sales,Husband,White,Male,80,>50K,New Jersey,>50K,GradientBoosting
5161,19,Self-emp-not-inc,10,Never-married,Craft-repair,Own-child,White,Male,20,<=50K,Oklahoma,<=50K,GradientBoosting
5165,43,Private,13,Separated,Prof-specialty,Unmarried,White,Female,40,<=50K,Arkansas,<=50K,GradientBoosting
5170,30,Private,11,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,Ohio,<=50K,GradientBoosting
5173,38,Private,9,Divorced,Craft-repair,Own-child,White,Male,28,<=50K,Alabama,<=50K,GradientBoosting
5179,22,Self-emp-not-inc,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,20,<=50K,Oregon,<=50K,GradientBoosting
