index,age,workclass,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,income,state,Results,Model
1828,54,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,60,>50K,Kentucky,<=50K,RandomForest
1829,39,Private,9,Married-civ-spouse,Sales,Husband,White,Male,50,>50K,Nevada,>50K,RandomForest
1831,32,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,Tennessee,>50K,RandomForest
1836,37,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,>50K,Virginia,>50K,RandomForest
1838,37,Private,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,>50K,Mississippi,>50K,RandomForest
1841,39,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Hawaii,>50K,RandomForest
1842,46,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,>50K,Virginia,>50K,RandomForest
1843,49,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Alabama,>50K,RandomForest
1855,47,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,>50K,Minnesota,<=50K,RandomForest
1866,49,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,>50K,Hawaii,>50K,RandomForest
1867,46,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,44,>50K,Nebraska,<=50K,RandomForest
1868,47,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Michigan,>50K,RandomForest
1874,39,Private,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,47,>50K,Michigan,>50K,RandomForest
1879,55,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,>50K,Alabama,>50K,RandomForest
1880,57,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,North Carolina,<=50K,RandomForest
1888,40,State-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,37,>50K,North Carolina,>50K,RandomForest
1892,34,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,>50K,North Carolina,>50K,RandomForest
1895,36,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Georgia,>50K,RandomForest
1897,42,Private,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,>50K,Virginia,>50K,RandomForest
1898,40,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Connecticut,>50K,RandomForest
1900,36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,New York,>50K,RandomForest
1901,32,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Michigan,<=50K,RandomForest
1910,38,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Texas,>50K,RandomForest
1911,43,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,California,>50K,RandomForest
1912,53,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Texas,>50K,RandomForest
1921,48,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,New York,>50K,RandomForest
1923,49,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Wyoming,>50K,RandomForest
1924,50,Private,14,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,Wyoming,>50K,RandomForest
1925,55,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,35,>50K,Georgia,<=50K,RandomForest
1927,46,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K,New Mexico,>50K,RandomForest
1931,44,Private,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,32,>50K,Florida,>50K,RandomForest
1934,36,Private,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,>50K,Arkansas,>50K,RandomForest
1940,51,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,Florida,>50K,RandomForest
1950,61,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,38,>50K,Michigan,<=50K,RandomForest
1951,57,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Iowa,>50K,RandomForest
1953,51,Private,14,Married-civ-spouse,Sales,Husband,White,Male,50,>50K,Wisconsin,>50K,RandomForest
1954,34,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,70,>50K,Oregon,<=50K,RandomForest
1962,44,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,55,>50K,Virginia,<=50K,RandomForest
1963,41,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,New York,>50K,RandomForest
1967,37,Private,11,Married-civ-spouse,Transport-moving,Husband,White,Male,50,>50K,Arizona,>50K,RandomForest
1971,46,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Washington,>50K,RandomForest
1972,59,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,North Dakota,>50K,RandomForest
1974,48,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K,Louisiana,>50K,RandomForest
1977,44,Local-gov,13,Married-civ-spouse,Protective-serv,Wife,Black,Female,40,>50K,Iowa,>50K,RandomForest
1978,45,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Mississippi,>50K,RandomForest
1984,40,Private,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,30,>50K,Maryland,>50K,RandomForest
1987,58,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Tennessee,>50K,RandomForest
1988,50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Michigan,>50K,RandomForest
1989,54,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,South Carolina,>50K,RandomForest
1990,50,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Wisconsin,>50K,RandomForest
1993,44,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,>50K,Connecticut,<=50K,RandomForest
1997,40,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Montana,>50K,RandomForest
1998,49,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Vermont,>50K,RandomForest
2000,35,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,80,>50K,South Dakota,<=50K,RandomForest
2002,50,Private,12,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,45,>50K,New Jersey,<=50K,RandomForest
2004,53,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,Florida,>50K,RandomForest
2010,50,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,Alabama,>50K,RandomForest
2013,41,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,>50K,Kentucky,>50K,RandomForest
2015,44,Self-emp-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,65,>50K,New Hampshire,>50K,RandomForest
2019,55,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,California,>50K,RandomForest
2027,49,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,60,>50K,Alaska,>50K,RandomForest
2028,52,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Ohio,>50K,RandomForest
2032,46,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,40,>50K,Washington,<=50K,RandomForest
2033,40,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,Tennessee,>50K,RandomForest
2034,45,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Ohio,>50K,RandomForest
2036,42,Private,14,Married-civ-spouse,Sales,Husband,White,Male,50,>50K,Montana,>50K,RandomForest
2042,47,Private,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,>50K,Indiana,>50K,RandomForest
2044,38,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,>50K,New Hampshire,>50K,RandomForest
2047,45,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,New Hampshire,>50K,RandomForest
2052,56,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Florida,>50K,RandomForest
2055,46,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,Alabama,>50K,RandomForest
2061,41,Private,13,Married-civ-spouse,Sales,Husband,White,Male,45,>50K,Alaska,>50K,RandomForest
2062,64,Federal-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K,Nebraska,>50K,RandomForest
2065,42,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,32,>50K,Wisconsin,<=50K,RandomForest
2068,60,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K,Missouri,>50K,RandomForest
2072,48,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Georgia,>50K,RandomForest
2073,31,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Alaska,<=50K,RandomForest
2074,38,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,Vermont,>50K,RandomForest
2080,57,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,Washington,>50K,RandomForest
2081,34,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,>50K,California,<=50K,RandomForest
2085,38,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Utah,>50K,RandomForest
2086,47,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Utah,>50K,RandomForest
2091,46,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,Utah,>50K,RandomForest
2095,45,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Oregon,>50K,RandomForest
2101,62,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,Nebraska,>50K,RandomForest
2102,51,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,84,>50K,Illinois,>50K,RandomForest
2103,40,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99,>50K,Arkansas,>50K,RandomForest
2106,57,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,West Virginia,>50K,RandomForest
2112,56,Private,11,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,West Virginia,>50K,RandomForest
2115,43,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,West Virginia,>50K,RandomForest
2119,42,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,Alaska,>50K,RandomForest
2124,41,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Nebraska,>50K,RandomForest
2125,37,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K,Alaska,>50K,RandomForest
2126,52,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,>50K,Idaho,>50K,RandomForest
2129,39,Private,14,Divorced,Exec-managerial,Unmarried,Black,Female,60,>50K,Pennsylvania,>50K,RandomForest
2134,31,Private,9,Never-married,Craft-repair,Unmarried,White,Male,40,>50K,Montana,<=50K,RandomForest
2135,45,Private,14,Divorced,Transport-moving,Not-in-family,White,Male,48,>50K,New Hampshire,>50K,RandomForest
2137,53,Local-gov,14,Never-married,Exec-managerial,Not-in-family,White,Female,50,>50K,Utah,>50K,RandomForest
2138,23,Private,7,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,40,>50K,Delaware,<=50K,RandomForest
2139,53,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,55,>50K,South Carolina,<=50K,RandomForest
2146,35,Private,11,Never-married,Adm-clerical,Own-child,White,Female,40,>50K,New York,<=50K,RandomForest
2147,38,Private,11,Divorced,Prof-specialty,Not-in-family,White,Female,40,>50K,Connecticut,<=50K,RandomForest
2148,29,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,>50K,Illinois,<=50K,RandomForest
2152,58,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,48,>50K,Texas,<=50K,RandomForest
2159,40,Federal-gov,14,Never-married,Exec-managerial,Not-in-family,White,Female,55,>50K,New Jersey,>50K,RandomForest
2162,55,Private,13,Separated,Exec-managerial,Not-in-family,White,Male,45,>50K,Nebraska,>50K,RandomForest
2171,56,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,45,>50K,Maryland,>50K,RandomForest
2178,34,Private,9,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,35,>50K,Massachusetts,<=50K,RandomForest
2180,31,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,>50K,Colorado,>50K,RandomForest
2187,45,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,White,Male,45,>50K,Washington,<=50K,RandomForest
2189,31,Private,13,Never-married,Prof-specialty,Not-in-family,Black,Female,60,>50K,Pennsylvania,<=50K,RandomForest
2195,63,Self-emp-inc,10,Widowed,Sales,Not-in-family,White,Female,60,>50K,Missouri,<=50K,RandomForest
2198,58,Federal-gov,7,Divorced,Craft-repair,Not-in-family,Black,Female,40,>50K,Montana,<=50K,RandomForest
2199,40,Private,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,>50K,Maine,<=50K,RandomForest
2205,22,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,55,>50K,Arizona,<=50K,RandomForest
2206,32,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,60,>50K,Alabama,>50K,RandomForest
2207,36,Private,7,Never-married,Protective-serv,Not-in-family,Black,Male,40,>50K,Massachusetts,<=50K,RandomForest
2210,32,Private,7,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,60,>50K,Mississippi,<=50K,RandomForest
2216,39,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,50,>50K,Maryland,<=50K,RandomForest
2218,25,Self-emp-not-inc,13,Never-married,Exec-managerial,Not-in-family,White,Male,35,>50K,Delaware,<=50K,RandomForest
2219,39,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,45,>50K,Nebraska,<=50K,RandomForest
2229,65,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,20,>50K,Iowa,<=50K,RandomForest
2233,66,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Florida,>50K,RandomForest
2243,64,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,35,<=50K,Maine,<=50K,RandomForest
2246,39,Private,9,Divorced,Adm-clerical,Not-in-family,White,Male,40,>50K,Pennsylvania,<=50K,RandomForest
2261,29,Private,9,Divorced,Other-service,Not-in-family,White,Male,40,>50K,California,<=50K,RandomForest
2267,50,Private,16,Divorced,Prof-specialty,Other-relative,White,Male,50,>50K,North Dakota,>50K,RandomForest
2271,26,Private,13,Never-married,Prof-specialty,Own-child,White,Male,64,>50K,South Carolina,<=50K,RandomForest
2277,25,Private,10,Never-married,Transport-moving,Not-in-family,White,Male,50,>50K,Michigan,<=50K,RandomForest
2284,28,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,40,>50K,Hawaii,<=50K,RandomForest
2285,62,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,33,>50K,Pennsylvania,<=50K,RandomForest
2290,43,Local-gov,14,Divorced,Prof-specialty,Unmarried,Black,Female,40,>50K,Oklahoma,<=50K,RandomForest
2292,42,Private,13,Divorced,Adm-clerical,Unmarried,White,Male,45,>50K,California,<=50K,RandomForest
2293,65,Self-emp-not-inc,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,59,>50K,Michigan,<=50K,RandomForest
2303,65,Private,9,Married-civ-spouse,Sales,Husband,White,Male,10,>50K,California,<=50K,RandomForest
2314,57,Private,10,Married-civ-spouse,Craft-repair,Wife,White,Female,40,>50K,Oregon,>50K,RandomForest
2316,42,Local-gov,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,45,>50K,West Virginia,<=50K,RandomForest
2319,39,Private,14,Never-married,Exec-managerial,Not-in-family,Black,Male,52,>50K,North Carolina,>50K,RandomForest
2326,36,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,45,>50K,Ohio,<=50K,RandomForest
2330,34,Private,12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,60,>50K,Alabama,<=50K,RandomForest
2333,43,Local-gov,14,Never-married,Tech-support,Not-in-family,Black,Female,47,>50K,Nebraska,<=50K,RandomForest
2336,53,Self-emp-inc,10,Divorced,Sales,Not-in-family,White,Male,50,>50K,Arizona,<=50K,RandomForest
2337,53,Private,13,Never-married,Other-service,Not-in-family,White,Male,50,>50K,Kansas,<=50K,RandomForest
2343,58,Private,9,Widowed,Craft-repair,Unmarried,White,Male,52,>50K,Idaho,<=50K,RandomForest
2352,42,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,50,>50K,South Dakota,<=50K,RandomForest
2353,25,Private,10,Never-married,Prof-specialty,Not-in-family,White,Male,40,>50K,New Mexico,<=50K,RandomForest
2360,35,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,40,>50K,Florida,<=50K,RandomForest
2362,59,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,60,>50K,Ohio,<=50K,RandomForest
2364,24,Private,12,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,40,>50K,Oklahoma,<=50K,RandomForest
2365,35,Private,13,Never-married,Sales,Not-in-family,White,Female,45,>50K,Colorado,<=50K,RandomForest
2372,70,Local-gov,14,Never-married,Prof-specialty,Unmarried,White,Female,50,>50K,Florida,<=50K,RandomForest
2376,34,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K,Arkansas,>50K,RandomForest
2380,29,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,North Dakota,>50K,RandomForest
2398,47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,55,>50K,Minnesota,>50K,RandomForest
2401,37,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,60,>50K,California,>50K,RandomForest
2403,28,Private,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,50,>50K,Texas,<=50K,RandomForest
2408,38,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,Nevada,>50K,RandomForest
2416,27,Self-emp-not-inc,12,Married-civ-spouse,Transport-moving,Husband,White,Male,70,>50K,New York,<=50K,RandomForest
2420,41,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,>50K,Wyoming,<=50K,RandomForest
2422,36,Self-emp-not-inc,9,Married-civ-spouse,Sales,Wife,White,Female,40,>50K,South Carolina,<=50K,RandomForest
2436,38,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,Illinois,>50K,RandomForest
2437,39,Private,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,60,>50K,Nevada,>50K,RandomForest
2443,34,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,>50K,Kansas,>50K,RandomForest
2448,36,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,Maine,<=50K,RandomForest
2449,35,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Hawaii,<=50K,RandomForest
2455,32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,North Carolina,>50K,RandomForest
2458,52,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,North Dakota,>50K,RandomForest
2460,49,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,Mississippi,>50K,RandomForest
2466,58,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Montana,>50K,RandomForest
2474,62,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,>50K,Florida,>50K,RandomForest
2484,41,Self-emp-not-inc,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,>50K,Indiana,>50K,RandomForest
2490,53,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,>50K,Nebraska,>50K,RandomForest
2492,46,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Minnesota,>50K,RandomForest
2495,31,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,43,>50K,Missouri,>50K,RandomForest
2496,54,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,>50K,South Carolina,>50K,RandomForest
2500,43,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,Delaware,<=50K,RandomForest
2504,44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,New York,>50K,RandomForest
2505,43,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,53,>50K,Montana,>50K,RandomForest
2508,49,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,Alabama,>50K,RandomForest
2509,60,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,Utah,>50K,RandomForest
2511,46,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K,Montana,>50K,RandomForest
2514,37,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Arkansas,>50K,RandomForest
2519,40,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,North Carolina,>50K,RandomForest
2529,45,Local-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,Louisiana,>50K,RandomForest
2533,38,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,Connecticut,<=50K,RandomForest
2535,44,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K,Michigan,>50K,RandomForest
2536,47,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,Hawaii,>50K,RandomForest
2538,38,State-gov,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,Indiana,>50K,RandomForest
2541,53,Self-emp-not-inc,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,67,>50K,Georgia,>50K,RandomForest
2551,37,Private,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,>50K,Louisiana,>50K,RandomForest
2552,40,Private,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,52,>50K,New York,>50K,RandomForest
2554,54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,Alaska,>50K,RandomForest
2555,41,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,10,>50K,Washington,>50K,RandomForest
2557,41,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,43,>50K,Pennsylvania,>50K,RandomForest
2560,55,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,Arkansas,<=50K,RandomForest
2565,28,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,>50K,Nebraska,>50K,RandomForest
2567,32,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,55,>50K,Wisconsin,<=50K,RandomForest
2568,37,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,>50K,Texas,<=50K,RandomForest
2570,54,Self-emp-inc,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40,>50K,Kansas,<=50K,RandomForest
2575,40,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,66,>50K,Arizona,>50K,RandomForest
2578,50,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,Louisiana,>50K,RandomForest
2579,60,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,New Hampshire,<=50K,RandomForest
2583,51,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Missouri,>50K,RandomForest
2596,60,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,>50K,Utah,<=50K,RandomForest
2598,54,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Hawaii,>50K,RandomForest
2600,38,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,Rhode Island,>50K,RandomForest
2605,35,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,North Carolina,>50K,RandomForest
2614,36,Private,10,Married-civ-spouse,Sales,Husband,Black,Male,50,>50K,Kentucky,>50K,RandomForest
2618,56,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,>50K,New Jersey,>50K,RandomForest
2621,58,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,Arizona,<=50K,RandomForest
2622,45,Self-emp-inc,15,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,>50K,New Mexico,>50K,RandomForest
2623,52,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,55,>50K,Nebraska,<=50K,RandomForest
2625,38,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K,Vermont,>50K,RandomForest
2629,48,Federal-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,>50K,South Carolina,>50K,RandomForest
2632,42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Hawaii,>50K,RandomForest
2635,39,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,52,>50K,Kansas,>50K,RandomForest
2636,29,Local-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,40,>50K,Maryland,<=50K,RandomForest
2637,35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Maine,>50K,RandomForest
2641,40,Federal-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Minnesota,>50K,RandomForest
2645,37,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,39,>50K,Hawaii,>50K,RandomForest
2647,28,Local-gov,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,>50K,Illinois,>50K,RandomForest
2650,32,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,New Mexico,>50K,RandomForest
2653,42,Private,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,45,>50K,Vermont,<=50K,RandomForest
2655,31,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,Illinois,>50K,RandomForest
2662,34,Private,9,Never-married,Handlers-cleaners,Unmarried,White,Female,35,<=50K,Utah,<=50K,RandomForest
2663,37,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,45,>50K,Michigan,<=50K,RandomForest
2666,41,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,36,>50K,Mississippi,<=50K,RandomForest
2668,41,Private,13,Divorced,Tech-support,Unmarried,Black,Male,45,>50K,Tennessee,<=50K,RandomForest
2671,42,Self-emp-not-inc,15,Divorced,Prof-specialty,Unmarried,White,Male,40,>50K,Minnesota,>50K,RandomForest
2673,36,Private,13,Married-civ-spouse,Other-service,Husband,Black,Male,36,>50K,Georgia,<=50K,RandomForest
2683,35,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Idaho,>50K,RandomForest
2701,39,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,48,>50K,Montana,<=50K,RandomForest
2704,38,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,>50K,Arkansas,>50K,RandomForest
