index,age,workclass,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,income,state,Results,Model
9041,51,Local-gov,9,Separated,Protective-serv,Not-in-family,Black,Male,40,0,North Dakota,0.0,Sequential NN
9045,57,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,Kansas,0.0,Sequential NN
9046,19,Private,9,Never-married,Sales,Own-child,White,Female,20,0,Wisconsin,0.0,Sequential NN
9050,27,Private,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,1,West Virginia,0.0,Sequential NN
9056,60,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,1,Vermont,0.0,Sequential NN
9057,30,Private,9,Separated,Transport-moving,Not-in-family,White,Male,44,0,New Mexico,0.0,Sequential NN
9060,44,Private,10,Divorced,Sales,Not-in-family,White,Male,40,0,Massachusetts,0.0,Sequential NN
9066,29,Private,12,Never-married,Priv-house-serv,Not-in-family,White,Female,50,0,California,0.0,Sequential NN
9068,44,Private,14,Married-civ-spouse,Tech-support,Husband,White,Male,20,1,Idaho,0.0,Sequential NN
9069,44,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,Arkansas,0.0,Sequential NN
9073,55,Private,11,Divorced,Adm-clerical,Unmarried,Black,Female,40,0,Texas,0.0,Sequential NN
9076,30,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,New Hampshire,1.0,Sequential NN
9091,39,Private,7,Never-married,Craft-repair,Not-in-family,Black,Male,40,0,North Carolina,0.0,Sequential NN
9095,47,Private,9,Married-civ-spouse,Sales,Own-child,White,Female,38,1,Rhode Island,0.0,Sequential NN
9103,32,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,25,0,Wisconsin,0.0,Sequential NN
9114,56,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,40,0,Kansas,0.0,Sequential NN
9116,21,Private,9,Never-married,Adm-clerical,Own-child,White,Male,40,0,Massachusetts,0.0,Sequential NN
9121,25,Private,13,Never-married,Craft-repair,Own-child,White,Male,40,0,Montana,0.0,Sequential NN
9122,37,Private,14,Married-civ-spouse,Tech-support,Husband,White,Male,60,1,Alabama,1.0,Sequential NN
9128,34,Private,10,Divorced,Other-service,Not-in-family,White,Female,34,0,South Dakota,0.0,Sequential NN
9133,35,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,48,0,Hawaii,0.0,Sequential NN
9135,50,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,40,0,Wyoming,1.0,Sequential NN
9138,35,Private,9,Never-married,Other-service,Own-child,White,Female,27,0,Florida,0.0,Sequential NN
9140,37,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,0,Maine,0.0,Sequential NN
9142,31,Private,5,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,0,Arizona,0.0,Sequential NN
9145,72,Private,2,Divorced,Other-service,Not-in-family,Black,Male,40,0,New Mexico,0.0,Sequential NN
9151,30,Private,10,Never-married,Sales,Not-in-family,White,Male,50,1,Georgia,0.0,Sequential NN
9154,38,State-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,0,Idaho,0.0,Sequential NN
9156,32,Private,10,Never-married,Prof-specialty,Not-in-family,White,Male,44,0,Colorado,0.0,Sequential NN
9164,41,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1,Oregon,1.0,Sequential NN
9180,44,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,0,Illinois,1.0,Sequential NN
9183,41,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,46,1,Texas,1.0,Sequential NN
9184,43,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1,Alabama,0.0,Sequential NN
9188,19,Private,3,Never-married,Other-service,Not-in-family,White,Male,50,0,Massachusetts,0.0,Sequential NN
9197,32,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,0,Minnesota,1.0,Sequential NN
9201,26,Private,10,Never-married,Protective-serv,Not-in-family,White,Male,44,0,California,0.0,Sequential NN
9203,22,Private,10,Never-married,Prof-specialty,Own-child,White,Female,10,0,Rhode Island,0.0,Sequential NN
9207,28,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,0,South Dakota,0.0,Sequential NN
9210,20,Private,5,Never-married,Priv-house-serv,Own-child,White,Male,40,0,New Mexico,0.0,Sequential NN
9216,27,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,48,0,Idaho,0.0,Sequential NN
9218,41,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1,Indiana,1.0,Sequential NN
9228,21,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,Washington,0.0,Sequential NN
9230,42,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,0,Iowa,1.0,Sequential NN
9235,48,Private,12,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0,Alabama,1.0,Sequential NN
9236,24,Private,10,Never-married,Sales,Other-relative,Black,Female,40,0,North Carolina,0.0,Sequential NN
9241,37,Private,10,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,40,0,Utah,0.0,Sequential NN
9244,33,Private,10,Never-married,Prof-specialty,Not-in-family,Black,Male,40,0,Rhode Island,0.0,Sequential NN
9251,43,Private,6,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,42,0,Maryland,0.0,Sequential NN
9257,43,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,Massachusetts,0.0,Sequential NN
9258,51,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,1,South Carolina,0.0,Sequential NN
9260,47,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,1,Ohio,1.0,Sequential NN
9265,27,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,40,0,Louisiana,0.0,Sequential NN
9269,20,Private,10,Never-married,Tech-support,Not-in-family,White,Female,10,0,Alabama,0.0,Sequential NN
9270,47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0,Arizona,1.0,Sequential NN
9271,17,Private,8,Never-married,Other-service,Own-child,Black,Male,18,0,North Dakota,0.0,Sequential NN
9277,53,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,South Dakota,1.0,Sequential NN
9279,45,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,0,Illinois,0.0,Sequential NN
9285,53,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1,Massachusetts,1.0,Sequential NN
9286,38,Self-emp-not-inc,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,70,0,Massachusetts,0.0,Sequential NN
9287,65,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,40,0,West Virginia,0.0,Sequential NN
9288,49,Self-emp-not-inc,6,Divorced,Farming-fishing,Unmarried,White,Male,70,0,Ohio,0.0,Sequential NN
9291,17,Private,6,Never-married,Sales,Own-child,White,Female,12,0,Maine,0.0,Sequential NN
9304,50,Private,14,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,60,0,Montana,0.0,Sequential NN
9305,25,Private,2,Never-married,Priv-house-serv,Not-in-family,White,Female,40,0,Idaho,0.0,Sequential NN
9306,18,Private,6,Never-married,Other-service,Own-child,White,Male,6,0,Florida,0.0,Sequential NN
9308,47,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0,Maryland,1.0,Sequential NN
9311,18,Private,6,Never-married,Other-service,Own-child,White,Male,11,0,Michigan,0.0,Sequential NN
9313,23,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,25,0,West Virginia,0.0,Sequential NN
9316,73,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,0,Kansas,0.0,Sequential NN
9318,20,Private,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,0,Montana,0.0,Sequential NN
9319,20,Private,9,Never-married,Adm-clerical,Own-child,White,Female,40,0,Connecticut,0.0,Sequential NN
9320,27,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,South Dakota,0.0,Sequential NN
9323,64,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,35,0,Colorado,0.0,Sequential NN
9330,34,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,1,Delaware,0.0,Sequential NN
9331,41,Local-gov,4,Never-married,Other-service,Unmarried,Black,Female,40,0,Utah,0.0,Sequential NN
9335,19,Private,9,Never-married,Craft-repair,Own-child,White,Male,40,0,North Dakota,0.0,Sequential NN
9338,58,Self-emp-not-inc,6,Never-married,Craft-repair,Not-in-family,White,Male,40,0,South Carolina,0.0,Sequential NN
9341,32,State-gov,9,Never-married,Exec-managerial,Not-in-family,White,Male,50,0,South Dakota,0.0,Sequential NN
9351,33,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,42,1,Montana,1.0,Sequential NN
9355,30,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,50,0,Mississippi,0.0,Sequential NN
9361,27,Private,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,0,New Hampshire,1.0,Sequential NN
9362,32,Private,10,Never-married,Machine-op-inspct,Own-child,Black,Female,40,0,Colorado,0.0,Sequential NN
9363,22,Private,10,Never-married,Adm-clerical,Own-child,White,Male,25,0,Vermont,0.0,Sequential NN
9366,24,Local-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,44,0,Idaho,0.0,Sequential NN
9369,39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,Oregon,0.0,Sequential NN
9370,33,Self-emp-inc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,Louisiana,1.0,Sequential NN
9372,22,Private,6,Separated,Other-service,Unmarried,White,Female,40,0,Utah,0.0,Sequential NN
9374,33,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,0,Nevada,0.0,Sequential NN
9377,57,Self-emp-not-inc,10,Married-civ-spouse,Tech-support,Husband,White,Male,38,1,Illinois,0.0,Sequential NN
9380,39,Private,10,Married-civ-spouse,Sales,Husband,White,Male,55,0,South Carolina,1.0,Sequential NN
9381,41,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,32,1,New Hampshire,1.0,Sequential NN
9383,47,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,Louisiana,0.0,Sequential NN
9385,29,Private,13,Never-married,Adm-clerical,Not-in-family,Black,Female,40,0,Wyoming,0.0,Sequential NN
9393,35,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,1,Nevada,0.0,Sequential NN
9399,23,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,0,Nevada,0.0,Sequential NN
9408,24,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,36,0,Alabama,0.0,Sequential NN
9412,45,Self-emp-not-inc,8,Divorced,Craft-repair,Other-relative,Black,Male,35,0,Louisiana,0.0,Sequential NN
9415,45,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,1,Maine,0.0,Sequential NN
9424,38,Private,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,1,Pennsylvania,1.0,Sequential NN
9426,19,Private,9,Never-married,Transport-moving,Own-child,White,Male,40,0,Kansas,0.0,Sequential NN
9432,43,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,0,Minnesota,0.0,Sequential NN
9435,44,Private,5,Divorced,Other-service,Own-child,White,Female,50,0,Illinois,0.0,Sequential NN
9441,24,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1,Oklahoma,0.0,Sequential NN
9444,79,Local-gov,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,0,New Hampshire,0.0,Sequential NN
9448,33,Private,3,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,40,0,Missouri,0.0,Sequential NN
9450,41,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,0,Nevada,0.0,Sequential NN
9458,57,Self-emp-not-inc,6,Divorced,Exec-managerial,Own-child,White,Male,60,1,Virginia,0.0,Sequential NN
9462,52,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1,West Virginia,1.0,Sequential NN
9464,29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,New Jersey,0.0,Sequential NN
9466,21,Private,10,Never-married,Other-service,Not-in-family,White,Female,40,0,Oregon,0.0,Sequential NN
9468,55,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,50,1,South Dakota,0.0,Sequential NN
9471,27,Local-gov,11,Never-married,Adm-clerical,Own-child,White,Male,43,0,Ohio,0.0,Sequential NN
9473,26,Self-emp-not-inc,4,Married-civ-spouse,Transport-moving,Husband,White,Male,75,0,North Carolina,0.0,Sequential NN
9480,22,Private,10,Never-married,Adm-clerical,Other-relative,Black,Female,30,0,Arizona,0.0,Sequential NN
9503,48,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,98,0,Colorado,0.0,Sequential NN
9506,58,Local-gov,5,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,Utah,0.0,Sequential NN
9510,42,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,Vermont,0.0,Sequential NN
9513,46,Self-emp-not-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,0,Delaware,0.0,Sequential NN
9515,25,Private,10,Never-married,Adm-clerical,Own-child,White,Female,30,0,Indiana,0.0,Sequential NN
9533,41,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,North Dakota,0.0,Sequential NN
9539,41,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,Georgia,1.0,Sequential NN
9544,57,Self-emp-inc,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,0,Oklahoma,1.0,Sequential NN
9545,33,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,1,Hawaii,0.0,Sequential NN
9546,56,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,New Jersey,0.0,Sequential NN
9548,22,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,70,0,Indiana,0.0,Sequential NN
9549,58,Private,8,Married-civ-spouse,Transport-moving,Other-relative,White,Male,40,0,Rhode Island,0.0,Sequential NN
9564,36,Private,11,Married-civ-spouse,Sales,Husband,White,Male,50,1,Arkansas,1.0,Sequential NN
9581,33,Private,10,Never-married,Transport-moving,Not-in-family,White,Male,55,0,Colorado,0.0,Sequential NN
9582,20,Private,10,Never-married,Other-service,Own-child,White,Male,16,0,Delaware,0.0,Sequential NN
9583,55,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,45,0,Texas,0.0,Sequential NN
9586,30,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,Washington,0.0,Sequential NN
9603,58,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,Oregon,0.0,Sequential NN
9604,71,Self-emp-not-inc,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,New Mexico,0.0,Sequential NN
9611,33,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,52,0,California,1.0,Sequential NN
9612,32,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,45,0,Nevada,0.0,Sequential NN
9616,39,State-gov,10,Separated,Exec-managerial,Unmarried,Black,Female,30,0,Minnesota,0.0,Sequential NN
9617,17,Private,7,Never-married,Sales,Own-child,White,Female,15,0,Kentucky,0.0,Sequential NN
9629,40,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,40,0,Nebraska,0.0,Sequential NN
9646,24,Private,9,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,50,0,Oklahoma,0.0,Sequential NN
9656,27,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,48,0,Vermont,0.0,Sequential NN
9657,47,Private,11,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,Tennessee,0.0,Sequential NN
9660,23,Private,10,Never-married,Craft-repair,Own-child,White,Male,37,0,Wyoming,0.0,Sequential NN
9663,24,Private,13,Never-married,Adm-clerical,Own-child,White,Male,35,0,Maine,0.0,Sequential NN
9667,42,Private,9,Widowed,Sales,Unmarried,White,Male,40,0,Utah,0.0,Sequential NN
9669,53,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,Washington,0.0,Sequential NN
9670,40,Private,9,Never-married,Other-service,Own-child,White,Male,25,0,Maine,0.0,Sequential NN
9673,42,Private,9,Divorced,Craft-repair,Other-relative,White,Female,40,0,North Dakota,0.0,Sequential NN
9674,41,Private,9,Separated,Adm-clerical,Unmarried,White,Female,40,0,Michigan,0.0,Sequential NN
9680,18,Self-emp-not-inc,7,Never-married,Other-service,Own-child,White,Female,4,0,Ohio,0.0,Sequential NN
9688,19,Private,10,Never-married,Protective-serv,Own-child,White,Female,30,0,Idaho,0.0,Sequential NN
9703,30,Private,10,Never-married,Other-service,Unmarried,White,Female,36,0,Kansas,0.0,Sequential NN
9709,30,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,New Jersey,0.0,Sequential NN
9712,33,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0,Illinois,0.0,Sequential NN
9714,35,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,60,0,Maryland,0.0,Sequential NN
9715,32,Private,10,Divorced,Sales,Not-in-family,White,Female,55,0,New Jersey,0.0,Sequential NN
9719,50,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,55,1,Colorado,1.0,Sequential NN
9725,30,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,0,Colorado,0.0,Sequential NN
9726,20,Private,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,8,0,North Dakota,0.0,Sequential NN
9730,48,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1,Florida,1.0,Sequential NN
9735,57,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,Florida,0.0,Sequential NN
9737,66,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,New Hampshire,1.0,Sequential NN
9742,43,Private,10,Married-civ-spouse,Tech-support,Wife,Black,Female,40,0,Alabama,1.0,Sequential NN
9743,42,Private,10,Divorced,Exec-managerial,Own-child,White,Female,40,0,Michigan,0.0,Sequential NN
9747,46,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1,California,1.0,Sequential NN
9749,21,Private,11,Never-married,Exec-managerial,Own-child,White,Male,40,0,Arkansas,0.0,Sequential NN
9750,24,Private,13,Never-married,Sales,Not-in-family,White,Female,40,0,Oregon,0.0,Sequential NN
9752,37,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,45,0,Vermont,0.0,Sequential NN
9760,45,Local-gov,9,Never-married,Adm-clerical,Not-in-family,Black,Female,40,0,Mississippi,0.0,Sequential NN
9761,75,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,20,1,Iowa,0.0,Sequential NN
9765,61,Local-gov,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,48,0,North Dakota,1.0,Sequential NN
9779,33,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,87,0,Alaska,0.0,Sequential NN
9783,51,Self-emp-inc,10,Divorced,Exec-managerial,Unmarried,White,Female,50,0,Georgia,0.0,Sequential NN
9794,20,Self-emp-not-inc,9,Never-married,Transport-moving,Own-child,White,Male,45,0,Arkansas,0.0,Sequential NN
9795,22,Federal-gov,13,Never-married,Tech-support,Own-child,White,Male,8,0,Alaska,0.0,Sequential NN
9796,55,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,73,0,West Virginia,0.0,Sequential NN
9798,26,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,Wisconsin,0.0,Sequential NN
9801,33,Private,9,Married-civ-spouse,Sales,Husband,White,Male,50,1,Mississippi,0.0,Sequential NN
9805,18,Private,7,Never-married,Other-service,Own-child,White,Male,8,0,Vermont,0.0,Sequential NN
9807,17,Private,8,Never-married,Handlers-cleaners,Own-child,White,Male,17,0,Tennessee,0.0,Sequential NN
9808,34,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0,Vermont,0.0,Sequential NN
9810,49,Federal-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,Vermont,1.0,Sequential NN
9813,44,Private,9,Separated,Adm-clerical,Not-in-family,White,Female,40,0,Florida,0.0,Sequential NN
9824,40,Private,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,37,0,Iowa,0.0,Sequential NN
9828,24,Self-emp-not-inc,9,Never-married,Craft-repair,Own-child,White,Male,50,0,Pennsylvania,0.0,Sequential NN
9832,51,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,38,0,Missouri,0.0,Sequential NN
9841,40,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,Wyoming,0.0,Sequential NN
9843,33,Private,9,Never-married,Other-service,Not-in-family,Black,Male,32,0,Kansas,0.0,Sequential NN
9844,47,Private,6,Divorced,Sales,Unmarried,White,Female,30,0,Louisiana,0.0,Sequential NN
9861,39,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,40,0,Connecticut,0.0,Sequential NN
9875,36,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,40,0,Illinois,0.0,Sequential NN
9881,18,Private,6,Never-married,Farming-fishing,Own-child,White,Male,36,0,Maryland,0.0,Sequential NN
9891,37,Self-emp-not-inc,13,Never-married,Protective-serv,Not-in-family,White,Male,55,1,South Carolina,0.0,Sequential NN
9898,34,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,Idaho,0.0,Sequential NN
9902,26,Private,10,Never-married,Sales,Not-in-family,White,Male,40,0,Pennsylvania,0.0,Sequential NN
9904,36,Private,12,Never-married,Transport-moving,Not-in-family,White,Male,55,0,Minnesota,0.0,Sequential NN
9905,63,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,Alabama,1.0,Sequential NN
9910,23,State-gov,13,Never-married,Prof-specialty,Own-child,White,Female,20,0,North Dakota,0.0,Sequential NN
9917,26,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,45,1,South Carolina,0.0,Sequential NN
9918,48,Private,10,Widowed,Sales,Unmarried,White,Male,50,1,Florida,0.0,Sequential NN
9919,28,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,North Dakota,0.0,Sequential NN
9922,25,Private,10,Divorced,Tech-support,Own-child,White,Female,40,0,Mississippi,0.0,Sequential NN
9923,37,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,North Carolina,0.0,Sequential NN
9924,43,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,55,0,Alaska,0.0,Sequential NN
9925,40,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,Ohio,0.0,Sequential NN
9930,26,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1,North Dakota,0.0,Sequential NN
9938,28,Self-emp-not-inc,10,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Male,63,0,Arkansas,0.0,Sequential NN
9940,64,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,25,0,Georgia,0.0,Sequential NN
9943,45,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,0,New Hampshire,0.0,Sequential NN
9947,34,Private,11,Divorced,Adm-clerical,Unmarried,White,Female,40,0,Massachusetts,0.0,Sequential NN
9949,41,Private,7,Divorced,Priv-house-serv,Unmarried,White,Female,25,0,Florida,0.0,Sequential NN
9950,39,Private,14,Never-married,Craft-repair,Not-in-family,White,Female,50,0,Maryland,0.0,Sequential NN
9955,77,Self-emp-not-inc,4,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,20,1,Pennsylvania,0.0,Sequential NN
9957,66,Private,9,Widowed,Sales,Not-in-family,White,Female,40,0,Arizona,0.0,Sequential NN
9959,44,Private,9,Never-married,Other-service,Unmarried,Black,Female,38,0,Oklahoma,0.0,Sequential NN
9964,40,Private,10,Married-civ-spouse,Sales,Husband,White,Male,50,1,North Dakota,1.0,Sequential NN
9969,37,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,South Dakota,1.0,Sequential NN
9970,45,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,1,Missouri,1.0,Sequential NN
9971,29,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,0,Wyoming,0.0,Sequential NN
9977,33,Self-emp-not-inc,9,Never-married,Transport-moving,Not-in-family,White,Male,60,0,Michigan,0.0,Sequential NN
9979,27,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,99,0,Ohio,0.0,Sequential NN
9980,33,State-gov,10,Separated,Adm-clerical,Own-child,Black,Male,35,0,Hawaii,0.0,Sequential NN
9981,26,Private,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,0,New Mexico,0.0,Sequential NN
9982,46,Private,9,Married-civ-spouse,Sales,Husband,White,Male,36,0,Alabama,0.0,Sequential NN
9991,46,Private,12,Divorced,Prof-specialty,Unmarried,White,Female,40,0,Alabama,0.0,Sequential NN
9992,33,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,Michigan,1.0,Sequential NN
9996,31,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0,Oregon,0.0,Sequential NN
9999,46,Private,12,Never-married,Adm-clerical,Not-in-family,White,Male,40,0,Oklahoma,0.0,Sequential NN
10007,28,Private,11,Never-married,Handlers-cleaners,Own-child,White,Female,40,0,Alabama,0.0,Sequential NN
10018,58,Private,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,48,0,Minnesota,0.0,Sequential NN
10022,38,Private,11,Divorced,Tech-support,Not-in-family,White,Female,36,0,South Carolina,0.0,Sequential NN
10037,47,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,1,Vermont,1.0,Sequential NN
10044,42,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,90,0,New Mexico,1.0,Sequential NN
10046,35,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,38,0,Rhode Island,1.0,Sequential NN
10059,46,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1,California,1.0,Sequential NN
10062,37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,Idaho,0.0,Sequential NN
10064,40,Private,8,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0,Maine,0.0,Sequential NN
10080,22,Private,10,Never-married,Farming-fishing,Own-child,White,Male,25,0,Utah,0.0,Sequential NN
10082,36,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,35,0,Wisconsin,0.0,Sequential NN
10084,21,Private,10,Never-married,Other-service,Not-in-family,White,Female,25,0,New Jersey,0.0,Sequential NN
10089,81,Private,10,Married-civ-spouse,Sales,Husband,White,Male,15,0,Ohio,0.0,Sequential NN
10092,41,Private,9,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,45,0,Wyoming,0.0,Sequential NN
10101,37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,46,1,Iowa,0.0,Sequential NN
10108,28,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,45,0,Indiana,0.0,Sequential NN
10114,51,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,40,0,Mississippi,0.0,Sequential NN
10119,18,Private,7,Never-married,Sales,Own-child,White,Male,13,0,Idaho,0.0,Sequential NN
