index,age,workclass,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,income,state,Results,Model
7334,23,Private,10,Never-married,Tech-support,Not-in-family,White,Male,48,<=50K,Ohio,,
7335,19,Private,13,Never-married,Prof-specialty,Own-child,White,Female,30,<=50K,New Hampshire,,
7337,27,Self-emp-inc,11,Married-civ-spouse,Other-service,Wife,White,Female,36,>50K,North Carolina,,
7338,19,Private,10,Never-married,Adm-clerical,Own-child,Black,Female,20,<=50K,New Hampshire,,
7340,25,Local-gov,9,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,35,<=50K,Minnesota,,
7341,40,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,48,>50K,Connecticut,,
7342,53,Private,7,Divorced,Other-service,Not-in-family,White,Female,37,<=50K,California,,
7343,32,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,45,<=50K,Kansas,,
7344,61,Private,4,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,Alaska,<=50K,RandomForest
7345,42,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,South Dakota,<=50K,RandomForest
7346,73,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,16,<=50K,Ohio,,
7347,41,Self-emp-not-inc,10,Separated,Craft-repair,Not-in-family,White,Male,40,<=50K,Pennsylvania,<=50K,RandomForest
7348,23,Private,10,Never-married,Machine-op-inspct,Own-child,Black,Female,20,<=50K,Oklahoma,<=50K,RandomForest
7349,23,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,Alaska,,
7350,65,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,15,<=50K,Pennsylvania,,
7351,45,Self-emp-inc,9,Married-civ-spouse,Sales,Wife,White,Female,50,<=50K,Hawaii,,
7352,24,Local-gov,13,Never-married,Adm-clerical,Own-child,Black,Female,27,<=50K,Michigan,,
7353,23,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Texas,,
7354,30,Private,10,Divorced,Tech-support,Own-child,White,Female,40,<=50K,Connecticut,,
7355,26,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,<=50K,Massachusetts,,
7356,37,Self-emp-not-inc,9,Divorced,Farming-fishing,Unmarried,White,Male,56,<=50K,New York,<=50K,RandomForest
7357,17,Private,9,Never-married,Other-service,Own-child,White,Male,40,<=50K,South Carolina,<=50K,RandomForest
7358,31,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,Indiana,,
7359,52,Private,9,Separated,Adm-clerical,Other-relative,White,Female,40,<=50K,Arizona,,
7360,63,Private,13,Never-married,Sales,Not-in-family,White,Male,27,<=50K,Oklahoma,,
7361,27,Private,9,Never-married,Priv-house-serv,Not-in-family,White,Female,60,<=50K,Illinois,,
7362,71,Self-emp-not-inc,9,Widowed,Adm-clerical,Not-in-family,White,Female,35,<=50K,Georgia,,
7363,35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,<=50K,Arkansas,,
7364,44,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,<=50K,Delaware,,
7365,36,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,<=50K,Nevada,>50K,RandomForest
7366,22,Private,13,Never-married,Exec-managerial,Other-relative,White,Female,20,<=50K,Florida,,
7367,30,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,40,<=50K,Nevada,,
7369,25,Private,10,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K,Maine,<=50K,RandomForest
7370,76,Private,4,Widowed,Protective-serv,Not-in-family,White,Female,12,<=50K,Texas,,
7371,41,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,40,<=50K,Delaware,,
7372,26,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,40,<=50K,New York,,
7373,45,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40,<=50K,Colorado,,
7374,32,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K,Florida,,
7375,22,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,Montana,,
7376,63,Self-emp-not-inc,13,Never-married,Transport-moving,Not-in-family,White,Male,40,<=50K,Florida,,
7377,23,Private,12,Never-married,Transport-moving,Unmarried,White,Female,40,<=50K,Connecticut,,
7378,61,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Washington,<=50K,RandomForest
7379,31,State-gov,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Washington,<=50K,RandomForest
7380,25,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,<=50K,Hawaii,,
7381,39,Private,9,Married-civ-spouse,Sales,Wife,White,Female,36,<=50K,Colorado,,
7382,53,Private,13,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,40,<=50K,Montana,,
7383,26,Federal-gov,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,<=50K,Pennsylvania,,
7384,21,Private,10,Never-married,Other-service,Own-child,White,Male,32,<=50K,Georgia,<=50K,RandomForest
7385,18,Private,9,Never-married,Adm-clerical,Own-child,Black,Male,40,<=50K,Kentucky,,
7386,31,Private,9,Divorced,Craft-repair,Own-child,White,Male,50,<=50K,Tennessee,<=50K,RandomForest
7387,44,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,>50K,Washington,,
7388,43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,<=50K,Alabama,,
7389,21,Private,10,Never-married,Sales,Own-child,Black,Female,30,<=50K,Connecticut,,
7390,30,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,>50K,Massachusetts,,
7391,55,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,<=50K,Indiana,,
7392,57,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,Rhode Island,,
7393,37,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,50,<=50K,Arizona,,
7394,32,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,>50K,Wisconsin,,
7395,62,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,Virginia,,
7396,31,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,Black,Male,40,>50K,Georgia,,
7397,51,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Wyoming,,
7398,45,Private,3,Married-civ-spouse,Transport-moving,Husband,White,Male,38,<=50K,Texas,,
7399,47,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,Kentucky,<=50K,RandomForest
7401,75,Self-emp-not-inc,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,<=50K,Hawaii,,
7402,43,Private,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,50,<=50K,New Hampshire,,
7403,30,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Kansas,,
7404,27,Private,3,Never-married,Handlers-cleaners,Other-relative,White,Male,40,<=50K,Nebraska,<=50K,RandomForest
7405,44,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,40,<=50K,Nevada,,
7406,53,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,35,>50K,Tennessee,,
7407,40,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,Louisiana,,
7408,18,Private,7,Never-married,Sales,Own-child,White,Female,20,<=50K,Louisiana,,
7409,33,Private,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,<=50K,Nebraska,,
7410,20,Private,9,Never-married,Sales,Own-child,White,Male,40,<=50K,Georgia,,
7411,38,Private,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50,<=50K,Tennessee,>50K,RandomForest
7412,48,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,35,<=50K,South Dakota,,
7413,46,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,Washington,,
7414,51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Delaware,,
7415,35,Self-emp-not-inc,9,Never-married,Other-service,Other-relative,White,Female,30,<=50K,Rhode Island,,
7416,24,Private,4,Never-married,Handlers-cleaners,Other-relative,White,Male,40,<=50K,New Mexico,,
7417,30,Private,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,50,<=50K,Maryland,<=50K,RandomForest
7418,70,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,<=50K,Arkansas,,
7419,26,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,44,<=50K,Wyoming,,
7420,46,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,Wisconsin,,
7421,70,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5,<=50K,Indiana,,
7422,37,Local-gov,10,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K,Washington,<=50K,RandomForest
7423,36,Self-emp-not-inc,10,Divorced,Sales,Unmarried,White,Female,35,<=50K,Kansas,,
7424,23,Private,5,Never-married,Machine-op-inspct,Other-relative,White,Female,40,<=50K,California,,
7425,44,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Washington,,
7426,53,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,Pennsylvania,,
7427,23,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,Idaho,,
7428,26,Private,9,Never-married,Craft-repair,Not-in-family,Black,Male,40,<=50K,Oregon,,
7430,34,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,50,<=50K,Rhode Island,<=50K,RandomForest
7431,43,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Kentucky,,
7432,22,Private,10,Never-married,Other-service,Other-relative,Black,Male,20,<=50K,Nebraska,<=50K,RandomForest
7433,36,Private,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,<=50K,Ohio,,
7434,42,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,<=50K,Minnesota,,
7435,27,Private,11,Never-married,Adm-clerical,Own-child,White,Female,35,<=50K,South Carolina,<=50K,RandomForest
7436,41,Private,9,Divorced,Protective-serv,Own-child,White,Male,40,<=50K,Texas,,
7437,32,Private,13,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,40,>50K,Virginia,,
7438,21,Private,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,20,<=50K,New Mexico,,
7439,44,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50,>50K,Missouri,,
7440,29,Private,13,Never-married,Exec-managerial,Own-child,White,Male,40,<=50K,Arizona,,
7441,19,Self-emp-not-inc,10,Never-married,Other-service,Own-child,White,Female,22,<=50K,California,,
7442,21,Local-gov,10,Never-married,Adm-clerical,Own-child,White,Male,40,<=50K,New Mexico,<=50K,RandomForest
7443,46,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,Kentucky,,
7444,38,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,Ohio,>50K,RandomForest
7445,43,Private,10,Never-married,Adm-clerical,Unmarried,White,Male,48,>50K,West Virginia,,
7446,54,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,50,>50K,West Virginia,,
7448,50,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,>50K,Colorado,,
7449,30,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,>50K,Iowa,,
7450,30,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Minnesota,,
7451,28,Local-gov,9,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,35,<=50K,Maryland,,
7452,26,Private,11,Never-married,Adm-clerical,Not-in-family,White,Female,45,<=50K,Missouri,,
7453,37,Federal-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,43,<=50K,Montana,,
7454,64,State-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,5,>50K,Texas,,
7455,18,Private,9,Never-married,Sales,Own-child,White,Female,28,<=50K,Ohio,,
7456,30,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,30,<=50K,Texas,,
7457,18,Private,7,Never-married,Other-service,Other-relative,Black,Male,30,<=50K,Indiana,<=50K,RandomForest
7458,27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Montana,,
7459,49,Private,5,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K,Washington,,
7460,46,State-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,43,>50K,Missouri,,
7461,37,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,Ohio,,
7462,30,Private,10,Divorced,Transport-moving,Not-in-family,White,Male,40,<=50K,West Virginia,,
7463,29,Private,9,Divorced,Prof-specialty,Not-in-family,Other,Female,30,<=50K,Iowa,,
7465,25,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,<=50K,Arizona,<=50K,RandomForest
7466,38,Private,9,Separated,Priv-house-serv,Unmarried,Black,Female,30,<=50K,Iowa,,
7468,35,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,<=50K,Idaho,,
7469,56,Private,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,80,>50K,Illinois,>50K,RandomForest
7470,29,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,<=50K,Rhode Island,,
7471,41,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,<=50K,Mississippi,,
7472,47,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,California,,
7473,23,Private,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,40,<=50K,Wisconsin,<=50K,RandomForest
7474,46,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,45,>50K,Pennsylvania,,
7475,39,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,20,<=50K,Pennsylvania,,
7476,42,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Wife,White,Female,50,<=50K,South Carolina,,
7478,57,Private,15,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,Oregon,,
7479,22,Private,10,Never-married,Other-service,Not-in-family,Black,Female,30,<=50K,Hawaii,<=50K,RandomForest
7480,24,Private,11,Never-married,Adm-clerical,Not-in-family,White,Male,30,>50K,North Carolina,<=50K,RandomForest
7481,19,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,50,<=50K,Kentucky,,
7482,55,Private,12,Divorced,Sales,Unmarried,Black,Female,30,<=50K,Nevada,,
7483,37,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,<=50K,Vermont,,
7484,37,Local-gov,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,<=50K,Louisiana,,
7485,28,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,50,<=50K,North Dakota,,
7486,27,Private,9,Never-married,Other-service,Not-in-family,White,Female,40,<=50K,Ohio,,
7487,40,State-gov,13,Never-married,Prof-specialty,Unmarried,White,Female,20,<=50K,Illinois,,
7488,51,Private,9,Divorced,Priv-house-serv,Own-child,White,Female,40,<=50K,Texas,,
7489,52,Private,11,Married-civ-spouse,Transport-moving,Husband,White,Male,56,<=50K,Minnesota,,
7492,40,Federal-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,50,<=50K,Colorado,,
7493,63,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,<=50K,Pennsylvania,,
7494,63,Private,9,Divorced,Transport-moving,Unmarried,White,Male,45,>50K,Wisconsin,,
7495,51,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K,Pennsylvania,,
7496,23,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,Rhode Island,,
7497,66,Self-emp-not-inc,9,Widowed,Craft-repair,Not-in-family,White,Male,20,<=50K,New Mexico,,
7498,33,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,66,<=50K,Hawaii,,
7499,49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,43,<=50K,Mississippi,>50K,RandomForest
7500,20,Private,10,Never-married,Transport-moving,Not-in-family,White,Male,32,<=50K,Hawaii,,
7501,26,Private,10,Married-AF-spouse,Protective-serv,Husband,White,Male,40,<=50K,Wisconsin,<=50K,RandomForest
7502,52,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Nebraska,,
7503,33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Mississippi,,
7504,47,Private,13,Divorced,Sales,Not-in-family,White,Male,45,<=50K,Hawaii,>50K,RandomForest
7505,23,Private,9,Never-married,Exec-managerial,Own-child,Black,Male,75,<=50K,New Jersey,<=50K,RandomForest
7506,53,Federal-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,Virginia,>50K,RandomForest
7507,19,Private,10,Never-married,Other-service,Own-child,White,Male,20,<=50K,West Virginia,,
7508,53,Private,4,Married-civ-spouse,Transport-moving,Husband,White,Male,60,>50K,Louisiana,,
7509,65,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,10,<=50K,North Carolina,,
7510,68,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,30,<=50K,Maryland,,
7511,30,Private,6,Never-married,Sales,Other-relative,White,Male,18,<=50K,Alabama,,
7512,28,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,45,<=50K,New Hampshire,,
7513,54,Local-gov,6,Married-civ-spouse,Protective-serv,Husband,White,Male,45,<=50K,Florida,,
7514,30,Private,9,Never-married,Other-service,Own-child,White,Male,10,<=50K,Alaska,<=50K,RandomForest
7515,22,Private,10,Never-married,Adm-clerical,Own-child,White,Male,50,<=50K,North Carolina,,
7516,25,Private,9,Never-married,Other-service,Own-child,White,Male,30,<=50K,Vermont,,
7517,19,Private,7,Never-married,Other-service,Other-relative,White,Male,20,<=50K,New Mexico,,
7519,32,Federal-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,Alabama,>50K,RandomForest
7520,23,Private,13,Never-married,Exec-managerial,Own-child,White,Female,40,<=50K,Louisiana,,
7521,51,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,<=50K,Nebraska,>50K,RandomForest
7522,25,Private,10,Married-civ-spouse,Sales,Husband,White,Male,44,>50K,Missouri,<=50K,RandomForest
7523,46,Local-gov,13,Never-married,Prof-specialty,Not-in-family,Black,Female,40,<=50K,New Mexico,<=50K,RandomForest
7524,38,Private,10,Divorced,Tech-support,Unmarried,White,Female,50,<=50K,Georgia,<=50K,RandomForest
7525,26,State-gov,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,40,>50K,Massachusetts,,
7526,46,Private,9,Divorced,Prof-specialty,Not-in-family,White,Female,40,<=50K,Maryland,<=50K,RandomForest
7527,25,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,Indiana,,
7528,29,Local-gov,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,35,<=50K,Hawaii,,
7529,51,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,Georgia,,
7530,40,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,52,<=50K,Missouri,,
7531,24,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,Maine,,
7532,24,Self-emp-not-inc,13,Never-married,Farming-fishing,Unmarried,White,Male,50,<=50K,Georgia,,
7533,31,Private,11,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,24,<=50K,Nevada,,
7535,34,Private,12,Separated,Craft-repair,Not-in-family,White,Male,60,<=50K,Iowa,<=50K,RandomForest
7536,19,Private,10,Never-married,Farming-fishing,Own-child,White,Male,66,<=50K,Indiana,,
7537,21,Private,9,Never-married,Transport-moving,Own-child,Black,Male,40,<=50K,New Jersey,,
7538,21,Private,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,<=50K,Alabama,<=50K,RandomForest
7539,23,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,24,<=50K,Wyoming,<=50K,RandomForest
7540,37,Federal-gov,10,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,Nebraska,,
7541,40,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,46,>50K,Alaska,>50K,RandomForest
7542,57,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,30,<=50K,Maryland,,
7543,24,Private,7,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,<=50K,Mississippi,,
7544,43,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,Iowa,,
7546,40,Private,9,Never-married,Other-service,Not-in-family,White,Female,40,<=50K,Oklahoma,,
7547,49,Private,9,Divorced,Exec-managerial,Not-in-family,White,Male,40,<=50K,Delaware,,
7548,62,Local-gov,9,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,Pennsylvania,<=50K,RandomForest
7549,29,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,Pennsylvania,,
7550,49,Private,9,Separated,Machine-op-inspct,Unmarried,White,Female,40,<=50K,Mississippi,,
7551,55,Federal-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,<=50K,Mississippi,<=50K,RandomForest
7553,37,Self-emp-inc,13,Never-married,Exec-managerial,Own-child,White,Male,40,<=50K,Texas,,
7554,43,State-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,>50K,Missouri,,
7555,29,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K,Missouri,,
7556,44,Private,9,Married-civ-spouse,Sales,Wife,White,Female,40,>50K,North Dakota,<=50K,RandomForest
7557,28,Private,10,Separated,Tech-support,Unmarried,White,Male,40,>50K,Virginia,,
7558,38,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,45,<=50K,Wisconsin,<=50K,RandomForest
7560,19,Private,10,Never-married,Other-service,Own-child,White,Female,20,<=50K,New York,,
7561,20,Private,8,Never-married,Other-service,Not-in-family,White,Male,40,<=50K,Arizona,,
7562,60,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,Indiana,,
7563,30,Private,9,Never-married,Sales,Not-in-family,White,Female,40,<=50K,Alabama,,
7564,22,Private,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,40,<=50K,Rhode Island,<=50K,RandomForest
7565,51,Private,10,Divorced,Sales,Not-in-family,White,Female,60,<=50K,Utah,,
7566,31,Private,13,Never-married,Prof-specialty,Unmarried,Black,Female,40,<=50K,Minnesota,<=50K,RandomForest
7567,48,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,40,<=50K,Tennessee,,
7568,51,Local-gov,9,Divorced,Transport-moving,Unmarried,Black,Male,40,<=50K,Maine,,
7569,50,State-gov,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,>50K,Delaware,,
7570,46,Private,9,Married-civ-spouse,Sales,Wife,White,Female,40,>50K,Iowa,<=50K,RandomForest
7571,68,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,45,>50K,Minnesota,,
7572,23,Self-emp-not-inc,12,Never-married,Craft-repair,Not-in-family,White,Male,30,<=50K,Maryland,<=50K,RandomForest
7573,49,Private,14,Never-married,Sales,Not-in-family,White,Female,35,<=50K,Iowa,,
7574,24,Private,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,Georgia,<=50K,RandomForest
7575,30,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,<=50K,Hawaii,,
7576,34,Private,9,Never-married,Sales,Not-in-family,White,Female,35,<=50K,Florida,,
7577,22,Private,10,Never-married,Exec-managerial,Own-child,White,Male,40,<=50K,Nebraska,,
7578,30,Private,4,Separated,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,Georgia,,
7579,61,Private,4,Married-civ-spouse,Transport-moving,Husband,White,Male,31,<=50K,New Hampshire,,
7580,36,Private,9,Divorced,Exec-managerial,Unmarried,White,Male,40,<=50K,Texas,,
7581,51,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,Michigan,>50K,RandomForest
7582,43,Private,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,40,>50K,Connecticut,,
7583,54,Federal-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,48,>50K,North Carolina,,
7584,63,Private,9,Widowed,Prof-specialty,Not-in-family,White,Female,25,<=50K,Pennsylvania,,
7585,51,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,Delaware,>50K,RandomForest
7586,63,Self-emp-not-inc,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,New Hampshire,<=50K,RandomForest
7587,51,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,New Hampshire,,
7588,27,Private,9,Divorced,Sales,Own-child,White,Female,35,<=50K,Indiana,,
7589,35,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,40,>50K,Utah,,
7591,46,Self-emp-not-inc,9,Separated,Craft-repair,Unmarried,White,Male,40,<=50K,Virginia,,
7592,53,Private,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,>50K,North Carolina,,
7593,26,Federal-gov,10,Divorced,Adm-clerical,Own-child,White,Male,24,<=50K,Arkansas,,
7594,43,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,<=50K,Vermont,<=50K,RandomForest
7595,54,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,>50K,Iowa,,
7597,57,State-gov,10,Divorced,Prof-specialty,Unmarried,White,Female,40,<=50K,Texas,,
7599,29,Local-gov,9,Never-married,Other-service,Own-child,White,Male,20,<=50K,Washington,<=50K,RandomForest
7600,20,Private,9,Never-married,Craft-repair,Other-relative,Black,Male,40,<=50K,Oregon,<=50K,RandomForest
7603,23,Private,9,Never-married,Other-service,Not-in-family,White,Male,40,<=50K,South Carolina,<=50K,RandomForest
7604,69,Private,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,20,<=50K,New Hampshire,,
7605,53,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,35,<=50K,Maryland,,
7606,28,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,40,<=50K,Tennessee,,
7607,28,Private,13,Married-civ-spouse,Other-service,Husband,Black,Male,40,<=50K,Montana,<=50K,RandomForest
7608,33,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,84,>50K,Indiana,,
7609,48,Private,9,Divorced,Sales,Unmarried,White,Female,30,<=50K,Vermont,,
7610,61,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,Oregon,<=50K,RandomForest
7611,48,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,Arkansas,>50K,RandomForest
7612,32,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,Connecticut,,
7613,51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,Arizona,,
7615,19,Private,10,Never-married,Other-service,Own-child,White,Male,14,<=50K,Tennessee,<=50K,RandomForest
7616,47,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,<=50K,Delaware,,
7617,25,Private,13,Never-married,Transport-moving,Own-child,White,Male,60,<=50K,Rhode Island,<=50K,RandomForest
